"","Predator","Prey"
"47477","Ursus arctos","Aythya nyroca"
"47478","Ursus arctos","Aythya fuligula"
"47479","Ursus arctos","Aythya marila"
"47480","Ursus arctos","Somateria mollissima"
"47481","Ursus arctos","Somateria spectabilis"
"47482","Ursus arctos","Polysticta stelleri"
"47483","Ursus arctos","Histrionicus histrionicus"
"47484","Ursus arctos","Clangula hyemalis"
"47485","Ursus arctos","Melanitta nigra"
"47486","Ursus arctos","Melanitta fusca"
"47487","Ursus arctos","Bucephala clangula"
"47488","Ursus arctos","Bucephala islandica"
"47489","Ursus arctos","Mergellus albellus"
"47490","Ursus arctos","Mergus serrator"
"47491","Ursus arctos","Mergus merganser"
"47492","Ursus arctos","Oxyura leucocephala"
"47493","Ursus arctos","Lagopus lagopus"
"47494","Ursus arctos","Lagopus muta"
"47495","Ursus arctos","Tetrao urogallus"
"47496","Ursus arctos","Lyrurus tetrix"
"47497","Ursus arctos","Lyrurus mlokosiewiczi"
"47498","Ursus arctos","Tetrastes bonasia"
"47499","Ursus arctos","Tetraogallus caucasicus"
"47500","Ursus arctos","Tetraogallus caspius"
"47501","Ursus arctos","Alectoris graeca"
"47502","Ursus arctos","Alectoris chukar"
"47503","Ursus arctos","Alectoris barbara"
"47504","Ursus arctos","Alectoris rufa"
"47505","Ursus arctos","Ammoperdix griseogularis"
"47506","Ursus arctos","Francolinus francolinus"
"47507","Ursus arctos","Perdix perdix"
"47508","Ursus arctos","Coturnix coturnix"
"47509","Ursus arctos","Phasianus colchicus"
"47510","Ursus arctos","Anthropoides virgo"
"47511","Ursus arctos","Grus grus"
"47512","Ursus arctos","Tetrax tetrax"
"47513","Ursus arctos","Vanellus vanellus"
"47514","Ursus arctos","Vanellus spinosus"
"47515","Ursus arctos","Vanellus indicus"
"47516","Ursus arctos","Vanellus leucurus"
"47517","Ursus arctos","Pluvialis apricaria"
"47518","Ursus arctos","Pluvialis squatarola"
"47519","Ursus arctos","Charadrius hiaticula"
"47520","Ursus arctos","Charadrius dubius"
"47521","Ursus arctos","Charadrius alexandrinus"
"47522","Ursus arctos","Charadrius leschenaultii"
"47523","Ursus arctos","Charadrius asiaticus"
"47524","Ursus arctos","Charadrius morinellus"
"47525","Ursus arctos","Scolopax rusticola"
"47526","Ursus arctos","Lymnocryptes minimus"
"47527","Ursus arctos","Gallinago stenura"
"47528","Ursus arctos","Gallinago media"
"47529","Ursus arctos","Gallinago gallinago"
"47530","Ursus arctos","Limosa limosa"
"47531","Ursus arctos","Limosa lapponica"
"47532","Ursus arctos","Numenius phaeopus"
"47533","Ursus arctos","Numenius arquata"
"47534","Ursus arctos","Tringa erythropus"
"47535","Ursus arctos","Tringa totanus"
"47536","Ursus arctos","Tringa stagnatilis"
"47537","Ursus arctos","Tringa nebularia"
"47538","Ursus arctos","Tringa ochropus"
"47539","Ursus arctos","Tringa glareola"
"47540","Ursus arctos","Xenus cinereus"
"47541","Ursus arctos","Actitis hypoleucos"
"47542","Ursus arctos","Arenaria interpres"
"47543","Ursus arctos","Calidris canutus"
"47544","Ursus arctos","Calidris alba"
"47545","Ursus arctos","Calidris minuta"
"47546","Ursus arctos","Calidris temminckii"
"47547","Ursus arctos","Calidris melanotos"
"47548","Ursus arctos","Calidris alpina"
"47549","Ursus arctos","Calidris maritima"
"47550","Ursus arctos","Limicola falcinellus"
"47551","Ursus arctos","Philomachus pugnax"
"47552","Ursus arctos","Phalaropus lobatus"
"47553","Ursus arctos","Phalaropus fulicarius"
"47554","Ursus arctos","Larus marinus"
"47555","Ursus arctos","Larus hyperboreus"
"47556","Ursus arctos","Larus glaucoides"
"47557","Ursus arctos","Larus argentatus"
"47558","Ursus arctos","Larus fuscus"
"47559","Ursus arctos","Vanellus gregarius"
"47560","Ursus arctos","Acomys cilicicus"
"47561","Ursus arctos","Acomys minous"
"47562","Ursus arctos","Acomys nesiotes"
"47563","Ursus arctos","Alces alces"
"47564","Ursus arctos","Allocricetulus eversmanni"
"47565","Ursus arctos","Apodemus agrarius"
"47566","Ursus arctos","Apodemus alpicola"
"47567","Ursus arctos","Apodemus epimelas"
"47568","Ursus arctos","Apodemus flavicollis"
"47569","Ursus arctos","Apodemus hyrcanicus"
"47570","Ursus arctos","Apodemus mystacinus"
"47571","Ursus arctos","Apodemus ponticus"
"47572","Ursus arctos","Apodemus sylvaticus"
"47573","Ursus arctos","Apodemus uralensis"
"47574","Ursus arctos","Arvicola amphibius"
"47575","Ursus arctos","Arvicola sapidus"
"47576","Ursus arctos","Arvicola scherman"
"47577","Ursus arctos","Bison bonasus"
"47578","Ursus arctos","Capra hircus"
"47579","Ursus arctos","Capra caucasica"
"47580","Ursus arctos","Capra ibex"
"47581","Ursus arctos","Capra pyrenaica"
"47582","Ursus arctos","Capreolus capreolus"
"47583","Ursus arctos","Capreolus pygargus"
"47584","Ursus arctos","Cervus elaphus"
"47585","Ursus arctos","Chionomys gud"
"47586","Ursus arctos","Chionomys nivalis"
"47587","Ursus arctos","Chionomys roberti"
"47588","Ursus arctos","Cricetulus migratorius"
"47589","Ursus arctos","Cricetus cricetus"
"47590","Ursus arctos","Dama dama"
"47591","Ursus arctos","Dicrostonyx torquatus"
"47592","Ursus arctos","Dinaromys bogdanovi"
"47593","Ursus arctos","Ellobius lutescens"
"47594","Ursus arctos","Ellobius talpinus"
"47595","Ursus arctos","Gazella subgutturosa"
"47596","Ursus arctos","Lagurus lagurus"
"47597","Ursus arctos","Lemmus lemmus"
"47598","Ursus arctos","Lemmus sibiricus"
"47599","Ursus arctos","Marmota baibacina"
"47600","Ursus arctos","Marmota bobak"
"47601","Ursus arctos","Marmota marmota"
"47602","Ursus arctos","Mesocricetus auratus"
"47603","Ursus arctos","Mesocricetus brandti"
"47604","Ursus arctos","Mesocricetus newtoni"
"47605","Ursus arctos","Mesocricetus raddei"
"47606","Ursus arctos","Micromys minutus"
"47607","Ursus arctos","Microtus agrestis"
"47608","Ursus arctos","Microtus anatolicus"
"47609","Ursus arctos","Microtus arvalis"
"47610","Ursus arctos","Microtus bavaricus"
"47611","Ursus arctos","Microtus brachycercus"
"47612","Ursus arctos","Microtus cabrerae"
"47613","Ursus arctos","Microtus daghestanicus"
"47614","Ursus arctos","Microtus dogramacii"
"47615","Ursus arctos","Microtus duodecimcostatus"
"47616","Ursus arctos","Microtus felteni"
"47617","Ursus arctos","Microtus gerbei"
"47618","Ursus arctos","Microtus gregalis"
"47619","Ursus arctos","Microtus guentheri"
"47620","Ursus arctos","Microtus levis"
"47621","Ursus arctos","Microtus liechtensteini"
"47622","Ursus arctos","Microtus lusitanicus"
"47623","Ursus arctos","Microtus majori"
"47624","Ursus arctos","Microtus middendorffi"
"47625","Ursus arctos","Microtus multiplex"
"47626","Ursus arctos","Microtus oeconomus"
"47627","Ursus arctos","Microtus savii"
"47628","Ursus arctos","Microtus schidlovskii"
"47629","Ursus arctos","Microtus socialis"
"47630","Ursus arctos","Microtus subterraneus"
"47631","Ursus arctos","Microtus tatricus"
"47632","Ursus arctos","Microtus thomasi"
"47633","Ursus arctos","Mus cypriacus"
"47634","Ursus arctos","Mus macedonicus"
"47635","Ursus arctos","Mus musculus"
"47636","Ursus arctos","Mus spicilegus"
"47637","Ursus arctos","Mus spretus"
"47638","Ursus arctos","Myodes glareolus"
"47639","Ursus arctos","Myodes rufocanus"
"47640","Ursus arctos","Myodes rutilus"
"47641","Ursus arctos","Myopus schisticolor"
"47642","Ursus arctos","Ovis aries"
"47643","Ursus arctos","Prometheomys schaposchnikowi"
"47644","Ursus arctos","Rangifer tarandus"
"47645","Ursus arctos","Rhombomys opimus"
"47646","Ursus arctos","Rupicapra pyrenaica"
"47647","Ursus arctos","Rupicapra rupicapra"
"47648","Ursus arctos","Spalax arenarius"
"47649","Ursus arctos","Spalax ehrenbergi"
"47650","Ursus arctos","Spalax giganteus"
"47651","Ursus arctos","Spalax graecus"
"47652","Ursus arctos","Spalax leucodon"
"47653","Ursus arctos","Spalax microphthalmus"
"47654","Ursus arctos","Spalax nehringi"
"47655","Ursus arctos","Spalax uralensis"
"47656","Ursus arctos","Spalax zemni"
"47657","Ursus arctos","Spermophilus citellus"
"47658","Ursus arctos","Spermophilus fulvus"
"47659","Ursus arctos","Spermophilus major"
"47660","Ursus arctos","Spermophilus musicus"
"47661","Ursus arctos","Spermophilus pygmaeus"
"47662","Ursus arctos","Spermophilus suslicus"
"47663","Ursus arctos","Spermophilus taurensis"
"47664","Ursus arctos","Spermophilus xanthoprymnus"
"47665","Ursus arctos","Sus scrofa"
"47666","Ursus arctos","Tamias sibiricus"
"47667","Ursus arctos","Tatera indica"
"47668","Ursus maritimus","Cygnus cygnus"
"47669","Ursus maritimus","Cygnus columbianus"
"47670","Ursus maritimus","Branta leucopsis"
"47671","Ursus maritimus","Branta bernicla"
"47672","Ursus maritimus","Somateria mollissima"
"47673","Ursus maritimus","Somateria spectabilis"
"47674","Ursus maritimus","Polysticta stelleri"
"47675","Ursus maritimus","Histrionicus histrionicus"
"47676","Ursus maritimus","Clangula hyemalis"
"47677","Ursus maritimus","Melanitta nigra"
"47678","Ursus maritimus","Melanitta fusca"
"47679","Ursus maritimus","Bucephala clangula"
"47680","Ursus maritimus","Bucephala islandica"
"47681","Ursus maritimus","Buteo rufinus"
"47682","Ursus maritimus","Lagopus lagopus"
"47683","Ursus maritimus","Lagopus muta"
"47684","Ursus maritimus","Vanellus vanellus"
"47685","Ursus maritimus","Vanellus spinosus"
"47686","Ursus maritimus","Vanellus indicus"
"47687","Ursus maritimus","Vanellus leucurus"
"47688","Ursus maritimus","Pluvialis apricaria"
"47689","Ursus maritimus","Pluvialis squatarola"
"47690","Ursus maritimus","Charadrius hiaticula"
"47691","Ursus maritimus","Charadrius dubius"
"47692","Ursus maritimus","Charadrius alexandrinus"
"47693","Ursus maritimus","Charadrius leschenaultii"
"47694","Ursus maritimus","Charadrius asiaticus"
"47695","Ursus maritimus","Charadrius morinellus"
"47696","Ursus maritimus","Stercorarius skua"
"47697","Ursus maritimus","Stercorarius pomarinus"
"47698","Ursus maritimus","Stercorarius parasiticus"
"47699","Ursus maritimus","Stercorarius longicaudus"
"47700","Ursus maritimus","Larus canus"
"47701","Ursus maritimus","Larus marinus"
"47702","Ursus maritimus","Larus hyperboreus"
"47703","Ursus maritimus","Larus glaucoides"
"47704","Ursus maritimus","Larus argentatus"
"47705","Ursus maritimus","Larus fuscus"
"47706","Ursus maritimus","Ichthyaetus ichthyaetus"
"47707","Ursus maritimus","Pagophila eburnea"
"47708","Ursus maritimus","Xema sabini"
"47709","Ursus maritimus","Rissa tridactyla"
"47710","Ursus maritimus","Alle alle"
"47711","Ursus maritimus","Uria aalge"
"47712","Ursus maritimus","Uria lomvia"
"47713","Ursus maritimus","Alca torda"
"47714","Ursus maritimus","Cepphus grylle"
"47715","Ursus maritimus","Fratercula arctica"
"47716","Ursus maritimus","Bubo scandiacus"
"47717","Ursus maritimus","Plectrophenax nivalis"
"47718","Ursus maritimus","Vanellus gregarius"
"47719","Ursus maritimus","Vulpes lagopus"
"47720","Ursus maritimus","Rangifer tarandus"
"47721","Vormela peregusna","Bufo bufo"
"47722","Vormela peregusna","Epidalea calamita"
"47723","Vormela peregusna","Bufo verrucosissimus"
"47724","Vormela peregusna","Bufotes viridis"
"47725","Vormela peregusna","Rana arvalis"
"47726","Vormela peregusna","Pelophylax bedriagae"
"47727","Vormela peregusna","Pelophylax bergeri"
"47728","Vormela peregusna","Pelophylax cerigensis"
"47729","Vormela peregusna","Pelophylax cretensis"
"47730","Vormela peregusna","Rana dalmatina"
"47731","Vormela peregusna","Pelophylax epeiroticus"
"47732","Vormela peregusna","Pelophylax lessonae"
"47733","Vormela peregusna","Rana graeca"
"47734","Vormela peregusna","Rana iberica"
"47735","Vormela peregusna","Rana italica"
"47736","Vormela peregusna","Pelophylax kurtmuelleri"
"47737","Vormela peregusna","Rana latastei"
"47738","Vormela peregusna","Rana macrocnemis"
"47739","Vormela peregusna","Pelophylax perezi"
"47740","Vormela peregusna","Rana pyrenaica"
"47741","Vormela peregusna","Pelophylax ridibundus"
"47742","Vormela peregusna","Pelophylax shqipericus"
"47743","Vormela peregusna","Rana tavasensis"
"47744","Vormela peregusna","Rana temporaria"
"47745","Vormela peregusna","Pelophylax caralitanus"
"47746","Vormela peregusna","Bufotes boulengeri"
"47747","Vormela peregusna","Bufotes variabilis"
"47748","Vormela peregusna","Alectoris graeca"
"47749","Vormela peregusna","Alectoris chukar"
"47750","Vormela peregusna","Alectoris barbara"
"47751","Vormela peregusna","Alectoris rufa"
"47752","Vormela peregusna","Perdix perdix"
"47753","Vormela peregusna","Coturnix coturnix"
"47754","Vormela peregusna","Phasianus colchicus"
"47755","Vormela peregusna","Ammomanes deserti"
"47756","Vormela peregusna","Melanocorypha calandra"
"47757","Vormela peregusna","Melanocorypha bimaculata"
"47758","Vormela peregusna","Melanocorypha leucoptera"
"47759","Vormela peregusna","Calandrella brachydactyla"
"47760","Vormela peregusna","Calandrella rufescens"
"47761","Vormela peregusna","Calandrella cheleensis"
"47762","Vormela peregusna","Chersophilus duponti"
"47763","Vormela peregusna","Galerida cristata"
"47764","Vormela peregusna","Lullula arborea"
"47765","Vormela peregusna","Alauda arvensis"
"47766","Vormela peregusna","Eremophila alpestris"
"47767","Vormela peregusna","Motacilla alba"
"47768","Vormela peregusna","Motacilla citreola"
"47769","Vormela peregusna","Motacilla flava"
"47770","Vormela peregusna","Motacilla cinerea"
"47771","Vormela peregusna","Anthus campestris"
"47772","Vormela peregusna","Anthus berthelotii"
"47773","Vormela peregusna","Anthus trivialis"
"47774","Vormela peregusna","Anthus hodgsoni"
"47775","Vormela peregusna","Anthus pratensis"
"47776","Vormela peregusna","Anthus cervinus"
"47777","Vormela peregusna","Anthus petrosus"
"47778","Vormela peregusna","Anthus spinoletta"
"47779","Vormela peregusna","Sturnus vulgaris"
"47780","Vormela peregusna","Emberiza citrinella"
"47781","Vormela peregusna","Emberiza leucocephalos"
"47782","Vormela peregusna","Emberiza cirlus"
"47783","Vormela peregusna","Emberiza cia"
"47784","Vormela peregusna","Emberiza buchanani"
"47785","Vormela peregusna","Emberiza cineracea"
"47786","Vormela peregusna","Emberiza hortulana"
"47787","Vormela peregusna","Emberiza caesia"
"47788","Vormela peregusna","Emberiza pusilla"
"47789","Vormela peregusna","Emberiza rustica"
"47790","Vormela peregusna","Emberiza aureola"
"47791","Vormela peregusna","Emberiza melanocephala"
"47792","Vormela peregusna","Emberiza bruniceps"
"47793","Vormela peregusna","Emberiza pallasi"
"47794","Vormela peregusna","Emberiza schoeniclus"
"47795","Vormela peregusna","Emberiza calandra"
"47796","Vormela peregusna","Calcarius lapponicus"
"47797","Vormela peregusna","Plectrophenax nivalis"
"47798","Vormela peregusna","Passer italiae"
"47799","Vormela peregusna","Passer domesticus"
"47800","Vormela peregusna","Passer hispaniolensis"
"47801","Vormela peregusna","Passer moabiticus"
"47802","Vormela peregusna","Passer montanus"
"47803","Vormela peregusna","Gymnoris xanthocollis"
"47804","Vormela peregusna","Petronia petronia"
"47805","Vormela peregusna","Carpospiza brachydactyla"
"47806","Vormela peregusna","Montifringilla nivalis"
"47807","Vormela peregusna","Galerida theklae"
"47808","Vormela peregusna","Acomys cilicicus"
"47809","Vormela peregusna","Acomys minous"
"47810","Vormela peregusna","Acomys nesiotes"
"47811","Vormela peregusna","Allactaga elater"
"47812","Vormela peregusna","Allactaga euphratica"
"47813","Vormela peregusna","Allactaga major"
"47814","Vormela peregusna","Allactaga sibirica"
"47815","Vormela peregusna","Allactaga williamsi"
"47816","Vormela peregusna","Allocricetulus eversmanni"
"47817","Vormela peregusna","Apodemus agrarius"
"47818","Vormela peregusna","Apodemus alpicola"
"47819","Vormela peregusna","Apodemus epimelas"
"47820","Vormela peregusna","Apodemus flavicollis"
"47821","Vormela peregusna","Apodemus hyrcanicus"
"47822","Vormela peregusna","Apodemus mystacinus"
"47823","Vormela peregusna","Apodemus ponticus"
"47824","Vormela peregusna","Apodemus sylvaticus"
"47825","Vormela peregusna","Apodemus uralensis"
"47826","Vormela peregusna","Apodemus witherbyi"
"47827","Vormela peregusna","Arvicola amphibius"
"47828","Vormela peregusna","Arvicola sapidus"
"47829","Vormela peregusna","Arvicola scherman"
"47830","Vormela peregusna","Chionomys gud"
"47831","Vormela peregusna","Chionomys nivalis"
"47832","Vormela peregusna","Chionomys roberti"
"47833","Vormela peregusna","Cricetulus migratorius"
"47834","Vormela peregusna","Cricetus cricetus"
"47835","Vormela peregusna","Dicrostonyx torquatus"
"47836","Vormela peregusna","Dinaromys bogdanovi"
"47837","Vormela peregusna","Dipus sagitta"
"47838","Vormela peregusna","Dryomys laniger"
"47839","Vormela peregusna","Dryomys nitedula"
"47840","Vormela peregusna","Eliomys melanurus"
"47841","Vormela peregusna","Eliomys quercinus"
"47842","Vormela peregusna","Ellobius lutescens"
"47843","Vormela peregusna","Ellobius talpinus"
"47844","Vormela peregusna","Dipodillus dasyurus"
"47845","Vormela peregusna","Glis glis"
"47846","Vormela peregusna","Hystrix cristata"
"47847","Vormela peregusna","Hystrix indica"
"47848","Vormela peregusna","Lagurus lagurus"
"47849","Vormela peregusna","Lemmus lemmus"
"47850","Vormela peregusna","Lemmus sibiricus"
"47851","Vormela peregusna","Meriones crassus"
"47852","Vormela peregusna","Meriones dahli"
"47853","Vormela peregusna","Meriones libycus"
"47854","Vormela peregusna","Meriones meridianus"
"47855","Vormela peregusna","Meriones persicus"
"47856","Vormela peregusna","Meriones tamariscinus"
"47857","Vormela peregusna","Meriones tristrami"
"47858","Vormela peregusna","Meriones vinogradovi"
"47859","Vormela peregusna","Mesocricetus auratus"
"47860","Vormela peregusna","Mesocricetus brandti"
"47861","Vormela peregusna","Mesocricetus newtoni"
"47862","Vormela peregusna","Mesocricetus raddei"
"47863","Vormela peregusna","Micromys minutus"
"47864","Vormela peregusna","Microtus agrestis"
"47865","Vormela peregusna","Microtus anatolicus"
"47866","Vormela peregusna","Microtus arvalis"
"47867","Vormela peregusna","Microtus bavaricus"
"47868","Vormela peregusna","Microtus brachycercus"
"47869","Vormela peregusna","Microtus cabrerae"
"47870","Vormela peregusna","Microtus daghestanicus"
"47871","Vormela peregusna","Microtus dogramacii"
"47872","Vormela peregusna","Microtus duodecimcostatus"
"47873","Vormela peregusna","Microtus felteni"
"47874","Vormela peregusna","Microtus gerbei"
"47875","Vormela peregusna","Microtus gregalis"
"47876","Vormela peregusna","Microtus guentheri"
"47877","Vormela peregusna","Microtus levis"
"47878","Vormela peregusna","Microtus liechtensteini"
"47879","Vormela peregusna","Microtus lusitanicus"
"47880","Vormela peregusna","Microtus majori"
"47881","Vormela peregusna","Microtus middendorffi"
"47882","Vormela peregusna","Microtus multiplex"
"47883","Vormela peregusna","Microtus oeconomus"
"47884","Vormela peregusna","Microtus savii"
"47885","Vormela peregusna","Microtus schidlovskii"
"47886","Vormela peregusna","Microtus socialis"
"47887","Vormela peregusna","Microtus subterraneus"
"47888","Vormela peregusna","Microtus tatricus"
"47889","Vormela peregusna","Microtus thomasi"
"47890","Vormela peregusna","Mus cypriacus"
"47891","Vormela peregusna","Mus macedonicus"
"47892","Vormela peregusna","Mus musculus"
"47893","Vormela peregusna","Mus spicilegus"
"47894","Vormela peregusna","Mus spretus"
"47895","Vormela peregusna","Muscardinus avellanarius"
"47896","Vormela peregusna","Myodes glareolus"
"47897","Vormela peregusna","Myodes rufocanus"
"47898","Vormela peregusna","Myodes rutilus"
"47899","Vormela peregusna","Myomimus roachi"
"47900","Vormela peregusna","Myomimus setzeri"
"47901","Vormela peregusna","Myopus schisticolor"
"47902","Vormela peregusna","Oryctolagus cuniculus"
"47903","Vormela peregusna","Prometheomys schaposchnikowi"
"47904","Vormela peregusna","Pygeretmus platyurus"
"47905","Vormela peregusna","Pygeretmus pumilio"
"47906","Vormela peregusna","Rhombomys opimus"
"47907","Vormela peregusna","Sicista armenica"
"47908","Vormela peregusna","Sicista betulina"
"47909","Vormela peregusna","Sicista caucasica"
"47910","Vormela peregusna","Sicista kazbegica"
"47911","Vormela peregusna","Sicista kluchorica"
"47912","Vormela peregusna","Sicista severtzovi"
"47913","Vormela peregusna","Sicista strandi"
"47914","Vormela peregusna","Sicista subtilis"
"47915","Vormela peregusna","Spalax arenarius"
"47916","Vormela peregusna","Spalax ehrenbergi"
"47917","Vormela peregusna","Spalax giganteus"
"47918","Vormela peregusna","Spalax graecus"
"47919","Vormela peregusna","Spalax leucodon"
"47920","Vormela peregusna","Spalax microphthalmus"
"47921","Vormela peregusna","Spalax nehringi"
"47922","Vormela peregusna","Spalax uralensis"
"47923","Vormela peregusna","Spalax zemni"
"47924","Vormela peregusna","Spermophilus citellus"
"47925","Vormela peregusna","Spermophilus fulvus"
"47926","Vormela peregusna","Spermophilus major"
"47927","Vormela peregusna","Spermophilus musicus"
"47928","Vormela peregusna","Spermophilus pygmaeus"
"47929","Vormela peregusna","Spermophilus suslicus"
"47930","Vormela peregusna","Spermophilus taurensis"
"47931","Vormela peregusna","Spermophilus xanthoprymnus"
"47932","Vormela peregusna","Stylodipus telum"
"47933","Vormela peregusna","Tamias sibiricus"
"47934","Vormela peregusna","Tatera indica"
"47935","Vormela peregusna","Ablepharus bivittatus"
"47936","Vormela peregusna","Ablepharus budaki"
"47937","Vormela peregusna","Ablepharus chernovi"
"47938","Vormela peregusna","Ablepharus kitaibelii"
"47939","Vormela peregusna","Ablepharus pannonicus"
"47940","Vormela peregusna","Acanthodactylus erythrurus"
"47941","Vormela peregusna","Acanthodactylus schreiberi"
"47942","Vormela peregusna","Algyroides fitzingeri"
"47943","Vormela peregusna","Algyroides marchi"
"47944","Vormela peregusna","Algyroides moreoticus"
"47945","Vormela peregusna","Algyroides nigropunctatus"
"47946","Vormela peregusna","Archaeolacerta bedriagae"
"47947","Vormela peregusna","Chalcides bedriagai"
"47948","Vormela peregusna","Chalcides sexlineatus"
"47949","Vormela peregusna","Chalcides chalcides"
"47950","Vormela peregusna","Chalcides ocellatus"
"47951","Vormela peregusna","Chalcides simonyi"
"47952","Vormela peregusna","Chalcides striatus"
"47953","Vormela peregusna","Chalcides viridanus"
"47954","Vormela peregusna","Darevskia alpina"
"47955","Vormela peregusna","Darevskia armeniaca"
"47956","Vormela peregusna","Darevskia bendimahiensis"
"47957","Vormela peregusna","Darevskia brauneri"
"47958","Vormela peregusna","Darevskia caucasica"
"47959","Vormela peregusna","Darevskia clarkorum"
"47960","Vormela peregusna","Darevskia daghestanica"
"47961","Vormela peregusna","Darevskia dahli"
"47962","Vormela peregusna","Darevskia derjugini"
"47963","Vormela peregusna","Darevskia dryada"
"47964","Vormela peregusna","Darevskia lindholmi"
"47965","Vormela peregusna","Darevskia mixta"
"47966","Vormela peregusna","Darevskia raddei"
"47967","Vormela peregusna","Darevskia parvula"
"47968","Vormela peregusna","Darevskia portschinskii"
"47969","Vormela peregusna","Darevskia praticola"
"47970","Vormela peregusna","Darevskia rostombekowi"
"47971","Vormela peregusna","Darevskia rudis"
"47972","Vormela peregusna","Darevskia sapphirina"
"47973","Vormela peregusna","Darevskia saxicola"
"47974","Vormela peregusna","Darevskia unisexualis"
"47975","Vormela peregusna","Darevskia uzzelli"
"47976","Vormela peregusna","Darevskia valentini"
"47977","Vormela peregusna","Eremias arguta"
"47978","Vormela peregusna","Eremias intermedia"
"47979","Vormela peregusna","Eremias pleskei"
"47980","Vormela peregusna","Eremias scripta"
"47981","Vormela peregusna","Eremias strauchi"
"47982","Vormela peregusna","Eremias suphani"
"47983","Vormela peregusna","Eumeces schneiderii"
"47984","Vormela peregusna","Hellenolacerta graeca"
"47985","Vormela peregusna","Iberolacerta aranica"
"47986","Vormela peregusna","Iberolacerta aurelioi"
"47987","Vormela peregusna","Iberolacerta bonnali"
"47988","Vormela peregusna","Iberolacerta cyreni"
"47989","Vormela peregusna","Iberolacerta galani"
"47990","Vormela peregusna","Iberolacerta horvathi"
"47991","Vormela peregusna","Iberolacerta martinezricai"
"47992","Vormela peregusna","Iberolacerta monticola"
"47993","Vormela peregusna","Lacerta agilis"
"47994","Vormela peregusna","Anatololacerta anatolica"
"47995","Vormela peregusna","Lacerta bilineata"
"47996","Vormela peregusna","Apathya cappadocica"
"47997","Vormela peregusna","Phoenicolacerta cyanisparsa"
"47998","Vormela peregusna","Anatololacerta danfordi"
"47999","Vormela peregusna","Teira dugesii"
"48000","Vormela peregusna","Phoenicolacerta laevis"
"48001","Vormela peregusna","Timon lepidus"
"48002","Vormela peregusna","Lacerta media"
"48003","Vormela peregusna","Dinarolacerta mosorensis"
"48004","Vormela peregusna","Dinarolacerta montenegrina"
"48005","Vormela peregusna","Dalmatolacerta oxycephala"
"48006","Vormela peregusna","Lacerta pamphylica"
"48007","Vormela peregusna","Parvilacerta parva"
"48008","Vormela peregusna","Timon princeps"
"48009","Vormela peregusna","Lacerta schreiberi"
"48010","Vormela peregusna","Lacerta strigata"
"48011","Vormela peregusna","Lacerta trilineata"
"48012","Vormela peregusna","Phoenicolacerta troodica"
"48013","Vormela peregusna","Lacerta viridis"
"48014","Vormela peregusna","Zootoca vivipara"
"48015","Vormela peregusna","Paralaudakia caucasia"
"48016","Vormela peregusna","Stellagama stellio"
"48017","Vormela peregusna","Myriopholis macrorhyncha"
"48018","Vormela peregusna","Heremites auratus"
"48019","Vormela peregusna","Heremites vittatus"
"48020","Vormela peregusna","Ophiomorus punctatissimus"
"48021","Vormela peregusna","Ophisops elegans"
"48022","Vormela peregusna","Phrynocephalus guttatus"
"48023","Vormela peregusna","Phrynocephalus helioscopus"
"48024","Vormela peregusna","Phrynocephalus mystaceus"
"48025","Vormela peregusna","Phrynocephalus persicus"
"48026","Vormela peregusna","Iranolacerta brandtii"
"48027","Vormela peregusna","Podarcis liolepis"
"48028","Vormela peregusna","Podarcis bocagei"
"48029","Vormela peregusna","Podarcis carbonelli"
"48030","Vormela peregusna","Podarcis erhardii"
"48031","Vormela peregusna","Podarcis filfolensis"
"48032","Vormela peregusna","Podarcis gaigeae"
"48033","Vormela peregusna","Podarcis hispanicus"
"48034","Vormela peregusna","Podarcis lilfordi"
"48035","Vormela peregusna","Podarcis melisellensis"
"48036","Vormela peregusna","Podarcis milensis"
"48037","Vormela peregusna","Podarcis muralis"
"48038","Vormela peregusna","Podarcis peloponnesiacus"
"48039","Vormela peregusna","Podarcis pityusensis"
"48040","Vormela peregusna","Podarcis raffonei"
"48041","Vormela peregusna","Podarcis tauricus"
"48042","Vormela peregusna","Podarcis tiliguerta"
"48043","Vormela peregusna","Podarcis vaucheri"
"48044","Vormela peregusna","Podarcis waglerianus"
"48045","Vormela peregusna","Psammodromus algirus"
"48046","Vormela peregusna","Psammodromus hispanicus"
"48047","Vormela peregusna","Darevskia chlorogaster"
"48048","Vormela peregusna","Trapelus agilis"
"48049","Vormela peregusna","Trapelus lessonae"
"48050","Vormela peregusna","Vipera ammodytes"
"48051","Vormela peregusna","Vipera aspis"
"48052","Vormela peregusna","Vipera berus"
"48053","Vormela peregusna","Vipera darevskii"
"48054","Vormela peregusna","Vipera dinniki"
"48055","Vormela peregusna","Vipera kaznakovi"
"48056","Vormela peregusna","Vipera latastei"
"48057","Vormela peregusna","Vipera transcaucasiana"
"48058","Vormela peregusna","Vipera seoanei"
"48059","Vormela peregusna","Vipera ursinii"
"48060","Vormela peregusna","Vipera renardi"
"48061","Vormela peregusna","Acanthodactylus boskianus"
"48062","Vormela peregusna","Heremites septemtaeniatus"
"48063","Vormela peregusna","Acanthodactylus harranensis"
"48064","Vormela peregusna","Acanthodactylus grandis"
"48065","Vormela peregusna","Eremias persica"
"48066","Vormela peregusna","Vipera eriwanensis"
"48067","Vormela peregusna","Vipera lotievi"
