"","Consumer_Class","Consumer_Order","Consumer_Family","Consumer_Genus","Consumer_Species","Resource_Class","Resource_Order","Resource_Family","Resource_Genus","Resource_Species"
"169","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"170","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"171","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"172","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"173","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"174","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"175","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"176","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"177","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"178","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"179","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"180","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pileata","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"181","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"182","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"183","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"184","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"185","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"186","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"187","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"188","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"189","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"190","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"191","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"192","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"193","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"194","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"195","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"196","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"197","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"198","Aves","Passeriformes","Muscicapidae","Thamnolaea","Thamnolaea cinnamomeiventris","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"199","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"200","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"201","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"202","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"203","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"204","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"205","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"206","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"207","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"208","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"209","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"210","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"211","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"212","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"213","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"214","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"215","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"216","Aves","Passeriformes","Nectariniidae","Cinnyris","Cinnyris mariquensis","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"217","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"218","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"219","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"220","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"221","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"222","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"223","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"224","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"225","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"226","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"227","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"228","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"229","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"230","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"231","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"232","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"233","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"234","Aves","Passeriformes","Passeridae","Passer","Passer griseus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"235","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"236","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"237","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"238","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"239","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"240","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"241","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"242","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"243","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"244","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"245","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"246","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"247","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"248","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"249","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"250","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"251","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"252","Aves","Passeriformes","Ploceidae","Bubalornis","Bubalornis niger","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"253","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"254","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"255","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"256","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"257","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"258","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"259","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"260","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"261","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"262","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"263","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"264","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"265","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"266","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"267","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"268","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"269","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"270","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"271","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"272","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"273","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"274","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"275","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"276","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"277","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"278","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"279","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"280","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"281","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"282","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"283","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"284","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"285","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"286","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"287","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"288","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis chalybaeus","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"289","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"290","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"291","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"292","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"293","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"294","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"295","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"296","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"297","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"298","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"299","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"300","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"301","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"302","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"303","Aves","Passeriformes","Sturnidae","Lamprotornis","Lamprotornis purpuroptera","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
