"","role","sourceFW","estimate_(Intercept)_serengeti","std.error_(Intercept)_serengeti","estimate_(Intercept)_pyrenees","std.error_(Intercept)_pyrenees","insample","estimate_empirical_europe","estimate_(Intercept)_arctic","std.error_(Intercept)_arctic","estimate_empirical_serengeti","std.error_empirical_serengeti","estimate_empirical_pyrenees","std.error_empirical_pyrenees","estimate_(Intercept)_europe","std.error_(Intercept)_europe","estimate_empirical_arctic","std.error_empirical_arctic","r.squared_serengeti","r.squared_pyrenees","std.error_empirical_europe","r.squared_arctic"
"280","position6","serengeti",125.429222934953,8.72791718619483,NA,NA,"within food web",NA,NA,NA,0.0772293018035058,0.0120903967748577,NA,NA,NA,NA,NA,NA,0.121145768003108,NA,NA,NA
"281","position7","arctic",NA,NA,NA,NA,"within food web",NA,25.040207253886,1.75782571102662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"282","position7","arctic",85.6051677852349,4.75856285492604,41.0107142857143,2.49041923204395,"between food webs",28.8339576985118,NA,NA,NA,NA,NA,NA,569.471640078867,17.6598132204081,NA,NA,0,0,57.6767084571414,NA
"283","position7","europe",16.3611409395973,1.24494017443379,16.4342857142857,1.31252537789126,"between food webs",NA,11.6977720207254,1.02299186609954,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"284","position7","europe",NA,NA,NA,NA,"within food web",145.152124036563,NA,NA,NA,NA,NA,NA,172.407951245743,7.38150503433481,NA,NA,NA,NA,24.1078944905405,NA
"285","position7","pyrenees",74.4892281879195,3.59831237657923,NA,NA,"between food webs",122.299495130547,38.8396373056995,2.39380811794807,NA,NA,NA,NA,791.657286252016,20.9418460059327,NA,NA,0,NA,68.3957826486356,0
"286","position7","pyrenees",NA,NA,38.3125,2.19836027730156,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"287","position7","serengeti",NA,NA,43.4193393219997,2.08583128403372,"between food webs",67.5128816394803,33.1367404722919,2.09516565874228,NA,NA,NA,NA,1354.49082989783,31.4806741324436,NA,NA,NA,0,102.81545117776,0
"288","position7","serengeti",29.7027852348993,1.97998413896835,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"289","position8","arctic",NA,NA,NA,NA,"within food web",NA,272.275449888686,18.2867006330692,NA,NA,NA,NA,NA,NA,1.55684368139903,0.20306129327923,NA,NA,NA,0.235329631664136
"290","position8","arctic",594.170935609707,43.3615224786885,387.89676461404,22.5968497458616,"between food webs",0.487205963426832,NA,NA,0.211370586297525,0.0185057289263942,1.88636420660635,0.398928895744637,9048.73705753357,270.826093359213,NA,NA,0.305913478008402,0.103343779478138,0.0290216586953807,NA
"291","position8","europe",253.112514415027,32.5371103275287,257.86125469045,19.7875089389629,"between food webs",NA,235.711263389856,20.5580183915318,0.214746922040493,0.0138861116803581,1.71383958677947,0.349332282125002,NA,NA,1.58884687127863,0.228282722269402,0.446896687990839,0.110374419015361,NA,0.202310531689271
"292","position8","europe",NA,NA,NA,NA,"within food web",0.352479153946641,NA,NA,NA,NA,NA,NA,5375.5568437036,225.441084761268,NA,NA,NA,NA,0.0241582121453119,NA
"293","position8","pyrenees",476.859803458486,35.4118093069289,NA,NA,"between food webs",0.52727998139079,288.86157083813,19.9096168743723,0.233497824124741,0.0151129689726478,NA,NA,8098.54104270332,234.573700707589,2.18671454775871,0.221082667252341,0.446426334223386,NA,0.0251368610624182,0.338712767886812
"294","position8","pyrenees",NA,NA,342.295478789952,21.3674293735368,"within food web",NA,NA,NA,NA,NA,1.98804777489407,0.377224484861995,NA,NA,NA,NA,NA,0.12523949857094,NA,NA
"295","position8","serengeti",NA,NA,623.453324439607,25.6215066821421,"between food webs",0.476689739655889,641.639738811566,27.7604553743388,NA,NA,2.19831039718453,0.452326739478042,18412.7859623931,337.771859474414,2.00445872377939,0.308260854893617,NA,0.108536394725781,0.0361955508089416,0.181249114559701
"296","position8","serengeti",476.449775485273,32.6657091863409,NA,NA,"within food web",NA,NA,NA,0.153631414499114,0.0139409947998932,NA,NA,NA,NA,NA,NA,0.290921175121654,NA,NA,NA
"297","position9","arctic",NA,NA,NA,NA,"within food web",NA,142.687700194274,7.67857670685924,NA,NA,NA,NA,NA,NA,1.1001605590282,0.15804139711254,NA,NA,NA,0.202367176506941
"298","position9","arctic",375.380325183558,18.380467378199,207.843345674338,9.67815093615666,"between food webs",0.770945078257916,NA,NA,0.140552774519192,0.0145169711373678,0.335410555034333,0.391356381724522,4067.938728176,117.500450583662,NA,NA,0.240520107175555,0.00377194756759739,0.0376763214628581,NA
"299","position9","europe",198.834744066755,11.1444056945811,139.199864945061,5.97056102875555,"between food webs",NA,130.670993363794,6.56186698280081,0.124058662471862,0.00880189891162628,0.587606530889797,0.241432188492724,NA,NA,0.540589811429873,0.135057142126626,0.401604208709555,0.0296291304804287,NA,0.0773900895827599
"300","position9","europe",NA,NA,NA,NA,"within food web",0.604790777670519,NA,NA,NA,NA,NA,NA,2252.48506726629,50.0221660887553,NA,NA,NA,NA,0.0160395232568621,NA
"301","position9","pyrenees",307.041080185975,13.8036334303662,NA,NA,"between food webs",0.676256868863484,170.233292303347,6.8217523271591,0.153147431744554,0.0109021682624409,NA,NA,3850.43606601118,88.698069728571,0.451157826496705,0.140406133805614,0.399996254986044,NA,0.0284408865806792,0.0512846493211912
"302","position9","pyrenees",NA,NA,178.217149404546,7.62565800236403,"within food web",NA,NA,NA,NA,NA,1.2182670849946,0.308359514514759,NA,NA,NA,NA,NA,0.0744664659827078,NA,NA
"303","position9","serengeti",NA,NA,312.359583992872,21.6489448611209,"between food webs",1.79070071954577,318.769673341052,25.9632926396922,NA,NA,1.89635565419518,0.875420603056485,6941.91350718333,239.509539345037,1.5784592081266,0.534379638189099,NA,0.0236169896157471,0.0767983301592496,0.0436852100223021
"304","position9","serengeti",174.940004921566,20.3613752551443,NA,NA,"within food web",NA,NA,NA,0.253040004456518,0.0160815005850525,NA,NA,NA,NA,NA,NA,0.455467461447764,NA,NA,NA
"305","within_module_degree","arctic",NA,NA,NA,NA,"within food web",NA,0.0120674288754124,0.0588777725953426,NA,NA,NA,NA,NA,NA,0.44204549967614,0.0609270018269026,NA,NA,NA,0.21605587294754
"306","within_module_degree","arctic",0.0170271105860041,0.0551930106021234,-0.0115937155729007,0.0623273909200512,"between food webs",0.337841919246513,NA,NA,-0.0832094662253107,0.0560723420161645,0.19024217933846,0.0588531009093294,0.0644324996378565,0.0281990319055172,NA,NA,0.00738477556828817,0.0511081220850635,0.0302062014234957,NA
"307","within_module_degree","europe",0.0901982891289501,0.0569543216176287,-0.0262092010747591,0.0635741999426661,"between food webs",NA,0.0338225211832128,0.0652433983029686,0.221725441783869,0.057861714122901,0.219812998638982,0.0600304095715312,NA,NA,0.349576517588865,0.0675141818784214,0.0472638816265866,0.0646455473389387,NA,0.123088351810123
"308","within_module_degree","europe",NA,NA,NA,NA,"within food web",0.56282489404006,NA,NA,NA,NA,NA,NA,-0.100068562835586,0.025750743762494,NA,NA,NA,NA,0.0275836473926091,NA
"309","within_module_degree","pyrenees",0.117399113790174,0.0564281044428908,NA,NA,"between food webs",0.549795229248008,0.0478759140505019,0.0632477524144285,0.108507557947924,0.0573271132907524,NA,NA,0.0443532666682877,0.0259891237097863,0.437259625428179,0.0654490779293881,0.0119586795475084,NA,0.0278389949069266,0.189422961378004
"310","within_module_degree","pyrenees",NA,NA,0.055619796569265,0.0661064157176039,"within food web",NA,NA,NA,NA,NA,0.201644960195555,0.0624214730883367,NA,NA,NA,NA,NA,0.0510447097250845,NA,NA
"311","within_module_degree","serengeti",NA,NA,-0.110793577010171,0.0554919702770761,"between food webs",0.114620500612151,0.0142234666179732,0.0529826832517319,NA,NA,-0.0709746189615253,0.0523987042962136,0.0874407169696952,0.027227791163162,-0.0243420966382601,0.0548267350644956,NA,0.00936861509261976,0.0291658290592038,0.00103097907058716
"312","within_module_degree","serengeti",0.193417543448709,0.0451436133411792,NA,NA,"within food web",NA,NA,NA,0.313839378352025,0.0458628384191585,NA,NA,NA,NA,NA,NA,0.136589855858967,NA,NA,NA
