"","Source","Target","species","auc","aucpr","prevalence"
"5182","pyrenees","serengeti","Prinia subflava",0.738616107600065,0.208982355077259,0.105263157894737
"5183","pyrenees","serengeti","Cinnyris mariquensis",0.727083670933936,0.209334906036218,0.105263157894737
"5184","pyrenees","serengeti","Eremopterix leucopareia",0.736725544212176,0.207362000577748,0.105263157894737
"5185","pyrenees","serengeti","Cisticola chiniana",0.719143304704802,0.1999918978858,0.105263157894737
"5186","pyrenees","serengeti","Passer griseus",0.708394101442231,0.207613270076439,0.105263157894737
"5187","pyrenees","serengeti","Mirafra rufocinnamomea",0.698401123534816,0.206184699361622,0.105263157894737
"5188","pyrenees","serengeti","Pycnonotus barbatus",0.708880246313402,0.20383042213828,0.105263157894737
"5189","pyrenees","serengeti","Oenanthe pileata",0.702749419326958,0.20472110829554,0.105263157894737
"5190","pyrenees","serengeti","Trachyphonus darnaudii",0.642737535785663,0.183484586204453,0.105263157894737
"5191","pyrenees","serengeti","Tricholaema diademata",0.69335061848431,0.202318491861654,0.105263157894737
"5192","pyrenees","serengeti","Thamnolaea cinnamomeiventris",0.702614379084967,0.209707207408922,0.105263157894737
"5193","pyrenees","serengeti","Myrmecocichla nigra",0.631259115216332,0.177658652030879,0.105263157894737
"5194","pyrenees","serengeti","Caprimulgus poliocephalus",0.647950089126558,0.176279673138087,0.105263157894737
"5195","pyrenees","serengeti","Mirafra africana",0.696294495759737,0.206661512246916,0.105263157894737
"5196","pyrenees","serengeti","Lybius leucocephalus",0.625938529681844,0.185846767887063,0.105263157894737
"5197","pyrenees","serengeti","Lamprotornis superbus",0.623399773132394,0.170934612406759,0.105263157894737
"5198","pyrenees","serengeti","Bubalornis niger",0.657970075082376,0.192813323045085,0.105263157894737
"5199","pyrenees","serengeti","Lamprotornis purpuroptera",0.602198455139631,0.166271446600566,0.105263157894737
"5200","pyrenees","serengeti","Lamprotornis chalybaeus",0.647112839626208,0.182406099551875,0.105263157894737
"5201","pyrenees","serengeti","Spilopelia senegalensis",0.707529843893482,0.193246649018678,0.105263157894737
"5202","pyrenees","serengeti","Eremomela icteropygialis",0.744427154250146,0.286980516399824,0.154704944178628
"5203","pyrenees","serengeti","Parus fringillinus",0.769402839914417,0.306259830183791,0.154704944178628
"5204","pyrenees","serengeti","Nilaus afer",0.755825714841471,0.294518489388401,0.154704944178628
"5205","pyrenees","serengeti","Empidornis semipartitus",0.735985216883873,0.292332500403248,0.154704944178628
"5206","pyrenees","serengeti","Anaplectes rubriceps",0.749445633145305,0.288966164367611,0.154704944178628
"5207","pyrenees","serengeti","Dicrurus ludwigii",0.741295467807824,0.289193285182333,0.154704944178628
"5208","pyrenees","serengeti","Passer motitensis",0.68904882318615,0.273941828619792,0.154704944178628
"5209","pyrenees","serengeti","Anthus richardi",0.633845555339429,0.242599963249163,0.154704944178628
"5210","pyrenees","serengeti","Tchagra australis",0.759132464501072,0.305614641622854,0.154704944178628
"5211","pyrenees","serengeti","Macronyx ameliae",0.781871231277962,0.307089993205079,0.154704944178628
"5212","pyrenees","serengeti","Dicrurus adsimilis",0.65777086170006,0.255905047199536,0.154704944178628
"5213","pyrenees","serengeti","Laniarius funebris",0.746469558451664,0.294376160498849,0.154704944178628
"5214","pyrenees","serengeti","Halcyon chelicuti",0.687687220385141,0.270799509207416,0.154704944178628
"5215","pyrenees","serengeti","Dendropicos goertae",0.779517603579073,0.320606486545002,0.154704944178628
"5216","pyrenees","serengeti","Macronyx croceus",0.760299552616225,0.319048900341922,0.154704944178628
"5217","pyrenees","serengeti","Indicator indicator",0.644524411593076,0.253409739419321,0.154704944178628
"5218","pyrenees","serengeti","Lanius excubitoroides",0.780626337288466,0.334915457204842,0.154704944178628
"5219","pyrenees","serengeti","Lamprotornis hildebrandti",0.7779614860922,0.328238181081489,0.154704944178628
"5220","pyrenees","serengeti","Upupa epops",0.800272320560203,0.341616022367677,0.154704944178628
"5221","pyrenees","serengeti","Dinemellia dinemelli",0.727270958957398,0.301839682964907,0.154704944178628
"5222","pyrenees","serengeti","Eurocephalus anguitimens",0.775238280490177,0.321790818705176,0.154704944178628
"5223","pyrenees","serengeti","Phoeniculus purpureus",0.779206380081697,0.321691899600332,0.154704944178628
"5224","pyrenees","serengeti","Urolestes melanoleucus",0.787940089476755,0.325219539276533,0.154704944178628
"5225","pyrenees","serengeti","Sylvietta whytii",0.884510125889436,0.193090761037525,0.0287081339712919
"5226","pyrenees","serengeti","Chalcomitra senegalensis",0.902025177887247,0.191197315313653,0.0287081339712919
"5227","pyrenees","serengeti","Colius striatus",0.915982484948003,0.213711679058902,0.0287081339712919
"5228","pyrenees","serengeti","Tauraco schalowi",0.915617588031382,0.207520046229515,0.0287081339712919
"5229","pyrenees","serengeti","Corythaixoides personatus",0.909779237365445,0.206434977261416,0.0287081339712919
"5230","pyrenees","serengeti","Charadrius tricollaris",0.920460704607045,0.207097580542979,0.0191387559808612
"5231","pyrenees","serengeti","Charadrius pecuarius",0.928861788617885,0.227631057512087,0.0191387559808612
"5232","pyrenees","serengeti","Vanellus armatus",0.879268292682925,0.282542590666216,0.0191387559808612
"5233","pyrenees","serengeti","Epomophorus pusillus",0.972992916174734,0.617198413385506,0.0175438596491228
"5234","pyrenees","serengeti","Epomophorus labiatus",0.975649350649351,0.59855215265663,0.0175438596491228
"5235","pyrenees","serengeti","Rousettus aegyptiacus",0.974616292798111,0.608564475891842,0.0175438596491228
"5236","pyrenees","serengeti","Steatomys pratensis",0.856086018928956,0.652971385419944,0.216905901116427
"5237","pyrenees","serengeti","Lemniscomys barbarus",0.861087815981787,0.657338527438665,0.216905901116427
"5238","pyrenees","serengeti","Rhabdomys pumilio",0.820818857074396,0.597360849791459,0.216905901116427
"5239","pyrenees","serengeti","Lemniscomys striatus",0.833967293638431,0.636014897377764,0.216905901116427
"5240","pyrenees","serengeti","Acomys wilsoni",0.850185695459444,0.643888060710462,0.216905901116427
"5241","pyrenees","serengeti","Grammomys dolichurus",0.843581526296872,0.648314278283548,0.216905901116427
"5242","pyrenees","serengeti","Lemniscomys griselda",0.84633700730801,0.622383959250761,0.216905901116427
"5243","pyrenees","serengeti","Thallomys paedulcus",0.822600934467472,0.619919704472026,0.216905901116427
"5244","pyrenees","serengeti","Dipodillus harwoodi",0.858422187612312,0.660844241305739,0.216905901116427
"5245","pyrenees","serengeti","Otomys angoniensis",0.85553192763867,0.640868074099831,0.216905901116427
"5246","pyrenees","serengeti","Aethomys chrysophilus",0.855007787228942,0.650699238365951,0.216905901116427
"5247","pyrenees","serengeti","Aethomys kaiseri",0.852147478135856,0.638823074923826,0.216905901116427
"5248","pyrenees","serengeti","Arvicanthis niloticus",0.852402060620581,0.665958613672079,0.216905901116427
"5249","pyrenees","serengeti","Rattus rattus",0.781538277225351,0.60820109779473,0.216905901116427
"5250","pyrenees","serengeti","Lepus capensis",0.709910746375942,0.524813670479354,0.216905901116427
"5251","pyrenees","serengeti","Pedetes capensis",0.755585839223673,0.567365708428462,0.216905901116427
"5252","pyrenees","serengeti","Heliophobius argenteocinereus",0.823769018809152,0.595359402969668,0.216905901116427
"5253","pyrenees","serengeti","Tachyoryctes splendens",0.812148077153466,0.614929784801594,0.216905901116427
"5254","pyrenees","serengeti","Thryonomys swinderianus",0.843836108781595,0.60836589676709,0.216905901116427
"5255","pyrenees","serengeti","Thryonomys gregorianus",0.785641547861507,0.585936363930952,0.216905901116427
"5256","pyrenees","serengeti","Dendromus melanotis",0.834281777884269,0.631074209859046,0.216905901116427
"5257","pyrenees","serengeti","Mus minutoides",0.824427938181382,0.63350313024118,0.216905901116427
"5258","pyrenees","serengeti","Mus musculus",0.843821133341319,0.640363251964715,0.216905901116427
"5259","pyrenees","serengeti","Graphiurus murinus",0.846052473942732,0.642152760015991,0.216905901116427
"5260","pyrenees","serengeti","Zelotomys hildegardeae",0.836258536000958,0.662536587431055,0.216905901116427
"5261","pyrenees","serengeti","Mastomys natalensis",0.839058943332933,0.636011592892374,0.216905901116427
"5262","pyrenees","serengeti","Saccostomus campestris",0.849751407691383,0.659173973008517,0.216905901116427
"5263","pyrenees","serengeti","Gerbilliscus robustus",0.836587995687074,0.637330053841854,0.216905901116427
"5264","pyrenees","serengeti","Elephantulus rufescens",0.800512160057503,0.618363710269848,0.216905901116427
"5265","pyrenees","serengeti","Xenopus muelleri",0.868398515558093,0.432793257045455,0.0988835725677831
"5266","pyrenees","serengeti","Hoplobatrachus occipitalis",0.902198115900655,0.475236750532301,0.0988835725677831
"5267","pyrenees","serengeti","Pyxicephalus adspersus",0.820725092777622,0.389734892251918,0.0988835725677831
"5268","pyrenees","serengeti","Anas capensis",0.919961708149505,0.331934635552456,0.0653907496012759
"5269","pyrenees","serengeti","Uraeginthus bengalus",0.914550903188213,0.320102073958438,0.0653907496012759
"5270","pyrenees","serengeti","Uraeginthus ianthinogaster",0.90360442853575,0.322268469879824,0.0653907496012759
"5271","pyrenees","serengeti","Pytilia melba",0.924123865812037,0.328582988822722,0.0653907496012759
"5272","pyrenees","serengeti","Agapornis fischeri",0.920294680762507,0.370753203894229,0.0653907496012759
"5273","pyrenees","serengeti","Histurgops ruficauda",0.74265379172563,0.271868110814571,0.0653907496012759
"5274","pyrenees","serengeti","Poicephalus meyeri",0.846666111712311,0.31820724415557,0.0653907496012759
"5275","pyrenees","serengeti","Streptopelia capicola",0.921376841754766,0.36991878660035,0.0653907496012759
"5276","pyrenees","serengeti","Treron calvus",0.924498460001665,0.364676747833708,0.0653907496012759
"5277","pyrenees","serengeti","Columba guinea",0.90655956047615,0.346531914970662,0.0653907496012759
"5278","pyrenees","serengeti","Alopochen aegyptiaca",0.897361192041955,0.321784038636818,0.0653907496012759
"5279","pyrenees","serengeti","Lygodactylus capensis",0.884470971626934,0.543376436349122,0.17384370015949
"5280","pyrenees","serengeti","Hemidactylus squamulatus",0.714179448124399,0.461156078794817,0.17384370015949
"5281","pyrenees","serengeti","Lygodactylus manni",0.611561758350749,0.292249292172802,0.17384370015949
"5282","pyrenees","serengeti","Chamaeleo dilepis",0.810137791789165,0.533847590281933,0.17384370015949
"5283","pyrenees","serengeti","Chamaeleo anchietae",0.755623251036093,0.499695664408906,0.17384370015949
"5284","pyrenees","serengeti","Hemidactylus brookii",0.86702561014488,0.59649404013841,0.17384370015949
"5285","pyrenees","serengeti","Hemidactylus mabouia",0.876146788990831,0.574241165103752,0.17384370015949
"5286","pyrenees","serengeti","Homopholis fasciata",0.868849845914068,0.597392622553018,0.17384370015949
"5287","pyrenees","serengeti","Chondrodactylus turneri",0.850111579469377,0.598539696092911,0.17384370015949
"5288","pyrenees","serengeti","Nucras boulengeri",0.889217526832205,0.587359784440844,0.17384370015949
"5289","pyrenees","serengeti","Heliobolus spekii",0.890297899472211,0.565257671150978,0.17384370015949
"5290","pyrenees","serengeti","Eumecia anchietae",0.665226169813325,0.436900690818249,0.17384370015949
"5291","pyrenees","serengeti","Agama mwanzae",0.802398073040277,0.498534833455399,0.17384370015949
"5292","pyrenees","serengeti","Acanthocercus atricollis",0.551928730827813,0.323008216374619,0.17384370015949
"5293","pyrenees","serengeti","Trachylepis varia",0.874269420140981,0.571548160906899,0.17384370015949
"5294","pyrenees","serengeti","Mochlus sundevallii",0.8396974956608,0.540327739765274,0.17384370015949
"5295","pyrenees","serengeti","Trachylepis striata",0.772023661931919,0.51018976829092,0.17384370015949
"5296","pyrenees","serengeti","Pelomys fallax",0.96797520661157,0.52055374749062,0.0175438596491228
"5297","pyrenees","serengeti","Petrodromus tetradactylus",0.972697756788666,0.473643076753125,0.0175438596491228
"5298","pyrenees","serengeti","Psammophis angolensis",0.790121810260514,0.452984942789892,0.220095693779904
"5299","pyrenees","serengeti","Boaedon mendesi",0.837201031386148,0.512355840139649,0.220095693779904
"5300","pyrenees","serengeti","Elapsoidea loveridgei",0.843365638244273,0.515304893186259,0.220095693779904
"5301","pyrenees","serengeti","Causus resimus",0.832547938709582,0.489873177953421,0.220095693779904
"5302","pyrenees","serengeti","Crotaphopeltis hotamboeia",0.799087163984468,0.464671490115054,0.220095693779904
"5303","pyrenees","serengeti","Dasypeltis scabra",0.852049435404996,0.566988648151653,0.220095693779904
"5304","pyrenees","serengeti","Philothamnus semivariegatus",0.841483654900566,0.506513907853725,0.220095693779904
"5305","pyrenees","serengeti","Philothamnus battersbyi",0.844536320796657,0.541405266983658,0.220095693779904
"5306","pyrenees","serengeti","Telescopus semiannulatus",0.807548679647906,0.512111151447125,0.220095693779904
"5307","pyrenees","serengeti","Glaucidium perlatum",0.727884687570381,0.384969125339472,0.283891547049442
"5308","pyrenees","serengeti","Coracias caudatus",0.624684066965291,0.317452634142217,0.283891547049442
"5309","pyrenees","serengeti","Falco ardosiaceus",0.702184630014263,0.36834626957268,0.283891547049442
"5310","pyrenees","serengeti","Elanus caeruleus",0.658016566151998,0.341028774212077,0.283891547049442
"5311","pyrenees","serengeti","Kaupifalco monogrammicus",0.666224568954731,0.347616768223502,0.283891547049442
"5312","pyrenees","serengeti","Melierax metabates",0.659255273892045,0.346282969486891,0.283891547049442
"5313","pyrenees","serengeti","Buteo augur",0.745564425314682,0.456534865928734,0.283891547049442
"5314","pyrenees","serengeti","Pterocles gutturalis",0.974235104669887,0.263346047638914,0.00956937799043062
"5315","pyrenees","serengeti","Poecilogale albinucha",0.713987171529072,0.21867577279766,0.143540669856459
"5316","pyrenees","serengeti","Tockus nasutus",0.75560457906034,0.104099505706728,0.0446570972886762
"5317","pyrenees","serengeti","Balearica regulorum",0.670164559980921,0.0830345893097489,0.0446570972886762
"5318","pyrenees","serengeti","Amaurornis flavirostra",0.7779632721202,0.109536307478215,0.0446570972886762
"5319","pyrenees","serengeti","Gallinula chloropus",0.761388027665157,0.104252550828321,0.0446570972886762
"5320","pyrenees","serengeti","Francolinus coqui",0.9432,0.279647435897436,0.00318979266347687
"5321","pyrenees","serengeti","Francolinus rufopictus",0.9688,0.327205882352941,0.00318979266347687
"5322","pyrenees","serengeti","Rhamphiophis oxyrhynchus",0.797040479393419,0.517054212056892,0.295055821371611
"5323","pyrenees","serengeti","Psammophis mossambicus",0.806567200684848,0.561562978233148,0.295055821371611
"5324","pyrenees","serengeti","Naja nigricollis",0.703766662590192,0.427691395089171,0.295055821371611
"5325","pyrenees","serengeti","Dispholidus typus",0.809343279931514,0.54111713445295,0.295055821371611
"5326","pyrenees","serengeti","Bitis arietans",0.735245199951082,0.466330099395859,0.295055821371611
"5327","pyrenees","serengeti","Leptotyphlops scutifrons",0.815555827320532,0.538917975698881,0.295055821371611
"5328","pyrenees","serengeti","Duberria lutrix",0.771004035709918,0.468370417303135,0.295055821371611
"5329","pyrenees","serengeti","Afrotyphlops lineolatus",0.840809587868412,0.569615732932396,0.295055821371611
"5330","pyrenees","serengeti","Atelerix albiventris",0.89090984766503,0.285258456959803,0.0653907496012759
"5331","pyrenees","serengeti","Tachybaptus ruficollis",0.873627089212069,0.403143827854395,0.135566188197767
"5332","pyrenees","serengeti","Scopus umbretta",0.8213370957239,0.321001865551224,0.135566188197767
"5333","pyrenees","serengeti","Ardea cinerea",0.808009550683744,0.320572897343218,0.135566188197767
"5334","pyrenees","serengeti","Phoeniconaias minor",0.6292815281094,0.190806153057805,0.135566188197767
"5335","pyrenees","serengeti","Eupodotis senegalensis",0.816441005802707,0.456662328624256,0.175438596491228
"5336","pyrenees","serengeti","Numida meleagris",0.74197292069632,0.414711959009122,0.175438596491228
"5337","pyrenees","serengeti","Heterohyrax brucei",0.958448753462604,0.418631179817766,0.0303030303030303
"5338","pyrenees","serengeti","Asio capensis",0.785485783624281,0.403968287750262,0.244019138755981
"5339","pyrenees","serengeti","Aquila spilogaster",0.776026585036264,0.429135194339343,0.244019138755981
"5340","pyrenees","serengeti","Bubo lacteus",0.722373900333693,0.376884212791046,0.244019138755981
"5341","pyrenees","serengeti","Terathopius ecaudatus",0.74865558037561,0.394226095266635,0.244019138755981
"5342","pyrenees","serengeti","Stephanoaetus coronatus",0.739430793414412,0.37317922103706,0.244019138755981
"5343","pyrenees","serengeti","Polemaetus bellicosus",0.742436777805356,0.399107220767076,0.244019138755981
"5344","pyrenees","serengeti","Helogale parvula",0.793622931214076,0.301187409772336,0.156299840510367
"5345","pyrenees","serengeti","Galerella sanguinea",0.776436094286489,0.293545993801469,0.156299840510367
"5346","pyrenees","serengeti","Ictonyx striatus",0.837371243393389,0.493178196289723,0.156299840510367
"5347","pyrenees","serengeti","Mungos mungo",0.814686933374486,0.382619161742915,0.156299840510367
"5348","pyrenees","serengeti","Nandinia binotata",0.795899077967673,0.378046160762673,0.156299840510367
"5349","pyrenees","serengeti","Genetta tigrina",0.821515373635278,0.509717341596148,0.156299840510367
"5350","pyrenees","serengeti","Genetta genetta",0.816847343852475,0.489008511013019,0.156299840510367
"5351","pyrenees","serengeti","Atilax paludinosus",0.76202692797346,0.311973771504577,0.156299840510367
"5352","pyrenees","serengeti","Herpestes ichneumon",0.794047297557966,0.410167571970195,0.156299840510367
"5353","pyrenees","serengeti","Ichneumia albicauda",0.793410748042129,0.396671186532302,0.156299840510367
"5354","pyrenees","serengeti","Felis silvestris",0.725743605570774,0.257595212472069,0.156299840510367
"5355","pyrenees","serengeti","Necrosyrtes monachus",0.762491141034727,0.294644349802056,0.13237639553429
"5356","pyrenees","serengeti","Aquila rapax",0.727166017009214,0.228555743244662,0.13237639553429
"5357","pyrenees","serengeti","Pronolagus rupestris",0.976722366187115,0.696350347783789,0.0606060606060606
"5358","pyrenees","serengeti","Lepus victoriae",0.975382003395586,0.734611855187736,0.0606060606060606
"5359","pyrenees","serengeti","Procavia capensis",0.971316236261281,0.576901282046738,0.0606060606060606
"5360","pyrenees","serengeti","Haliaeetus vocifer",0.703555465258025,0.226416079103271,0.146730462519936
"5361","pyrenees","serengeti","Otolemur crassicaudatus",0.752153596099146,0.332854903376247,0.146730462519936
"5362","pyrenees","serengeti","Galago senegalensis",0.787301909792766,0.291021266521402,0.146730462519936
"5363","pyrenees","serengeti","Erythrocebus patas",0.56926046322633,0.164306010087171,0.146730462519936
"5364","pyrenees","serengeti","Chlorocebus aethiops",0.580759853717999,0.168033761391051,0.146730462519936
"5365","pyrenees","serengeti","Papio anubis",0.667696058512799,0.192205050261384,0.146730462519936
"5366","pyrenees","serengeti","Leptoptilos crumeniferus",0.794879227053139,0.246082013107124,0.119617224880383
"5367","pyrenees","serengeti","Bucorvus leadbeateri",0.674818258246377,0.201565604608218,0.116427432216906
"5368","pyrenees","serengeti","Sagittarius serpentarius",0.710424805894861,0.23280810052322,0.116427432216906
"5369","pyrenees","serengeti","Otocyon megalotis",0.709550671075666,0.247678503443921,0.154704944178628
"5370","pyrenees","serengeti","Hydrictis maculicollis",0.607290436835891,0.0674934236715484,0.0175438596491228
"5371","pyrenees","serengeti","Stigmochelys pardalis",0.611812179016874,0.145071377855878,0.0749601275917065
"5372","pyrenees","serengeti","Kinixys spekii",0.667204695524577,0.148116674058189,0.0749601275917065
"5373","pyrenees","serengeti","Malacochersus tornieri",0.733418928833456,0.164496616920947,0.0749601275917065
"5374","pyrenees","serengeti","Pelomedusa subrufa",0.733528980190755,0.1796677047332,0.0749601275917065
"5375","pyrenees","serengeti","Torgos tracheliotus",0.756351287452177,0.23836625587982,0.137161084529506
"5376","pyrenees","serengeti","Varanus niloticus",0.754982443993868,0.21333075734663,0.116427432216906
"5377","pyrenees","serengeti","Ardeotis kori",0.711139767880171,0.129294331912124,0.0542264752791069
"5378","pyrenees","serengeti","Colobus guereza",0.840785907859078,0.136627892782423,0.0191387559808612
"5379","pyrenees","serengeti","Cercopithecus mitis",0.745663956639566,0.0839775619239277,0.0191387559808612
"5380","pyrenees","serengeti","Canis mesomelas",0.776698838669177,0.314843952972042,0.15311004784689
"5381","pyrenees","serengeti","Canis aureus",0.7909604519774,0.384342588979498,0.15311004784689
"5382","pyrenees","serengeti","Civettictis civetta",0.753217200251098,0.298549188807035,0.15311004784689
"5383","pyrenees","serengeti","Canis adustus",0.788704488386691,0.355680661699316,0.15311004784689
"5384","pyrenees","serengeti","Mellivora capensis",0.745409604519773,0.292112973924401,0.15311004784689
"5385","pyrenees","serengeti","Proteles cristata",0.750058851224105,0.328548329360583,0.15311004784689
"5386","pyrenees","serengeti","Manis temminckii",0.888,0.275035014005602,0.00318979266347687
"5387","pyrenees","serengeti","Leptailurus serval",0.724013674581909,0.220287559856196,0.125996810207337
"5388","pyrenees","serengeti","Caracal caracal",0.747112630509102,0.284359102973951,0.125996810207337
"5389","pyrenees","serengeti","Aonyx capensis",0.707687015261446,0.151733330406202,0.0893141945773525
"5390","pyrenees","serengeti","Madoqua kirkii",0.948617511520737,0.170108309581994,0.0111642743221691
"5391","pyrenees","serengeti","Raphicerus campestris",0.964746543778802,0.23171201814059,0.0111642743221691
"5392","pyrenees","serengeti","Oreotragus oreotragus",0.962442396313364,0.22093093936139,0.0111642743221691
"5393","pyrenees","serengeti","Tragelaphus scriptus",0.967281105990783,0.241216824111561,0.0111642743221691
"5394","pyrenees","serengeti","Tragelaphus imberbis",0.974654377880184,0.327144247833903,0.0111642743221691
"5395","pyrenees","serengeti","Hystrix cristata",0.937466451959206,0.162380087126743,0.00956937799043062
"5396","pyrenees","serengeti","Hystrix africaeaustralis",0.936124530327429,0.162991485065596,0.00956937799043062
"5397","pyrenees","serengeti","Ourebia ourebi",0.958842443729904,0.221164021164021,0.00797448165869218
"5398","pyrenees","serengeti","Sylvicapra grimmia",0.962057877813505,0.239807461446117,0.00797448165869218
"5399","pyrenees","serengeti","Eudorcas thomsonii",0.957877813504823,0.227424242424242,0.00797448165869218
"5400","pyrenees","serengeti","Aepyceros melampus",0.967202572347267,0.29030303030303,0.00797448165869218
"5401","pyrenees","serengeti","Nanger granti",0.968488745980707,0.311270396270396,0.00797448165869218
"5402","pyrenees","serengeti","Lycaon pictus",0.655781297826752,0.201904420209545,0.157894736842105
"5403","pyrenees","serengeti","Acinonyx jubatus",0.721265687174778,0.270661846668341,0.157894736842105
"5404","pyrenees","serengeti","Dendroaspis polylepis",0.651913811563169,0.314212346188676,0.25518341307815
"5405","pyrenees","serengeti","Python natalensis",0.578814239828694,0.267810518675814,0.25518341307815
"5406","pyrenees","serengeti","Orycteropus afer",0.7432,0.257589955022489,0.00318979266347687
"5407","pyrenees","serengeti","Panthera pardus",0.782521437693851,0.334196419359147,0.167464114832536
"5408","pyrenees","serengeti","Crocuta crocuta",0.736325488049625,0.269774703478505,0.167464114832536
"5409","pyrenees","serengeti","Redunca redunca",0.949036918138042,0.259126984126984,0.00637958532695375
"5410","pyrenees","serengeti","Phacochoerus aethiopicus",0.720304975922954,0.151832623282446,0.00637958532695375
"5411","pyrenees","serengeti","Potamochoerus porcus",0.720344626654458,0.124390293588537,0.0653907496012759
"5412","pyrenees","serengeti","Panthera leo",0.951492537313433,0.458027842247376,0.0382775119617225
"5413","pyrenees","serengeti","Damaliscus lunatus",0.961084272678476,0.2961860670194,0.00956937799043062
"5414","pyrenees","serengeti","Alcelaphus buselaphus",0.958668813741278,0.257172133657702,0.00956937799043062
"5415","pyrenees","serengeti","Connochaetes taurinus",0.965915190552872,0.327264704271841,0.00956937799043062
"5416","pyrenees","serengeti","Kobus ellipsiprymnus",0.963768115942029,0.346338141025641,0.00956937799043062
"5417","pyrenees","serengeti","Equus quagga",0.966720343531938,0.322508818342152,0.00956937799043062
"5418","pyrenees","serengeti","Hippotragus equinus",0.965915190552872,0.331875084129762,0.00956937799043062
"5419","pyrenees","serengeti","Syncerus caffer",0.996805111821086,0.666666666666667,0.00159489633173844
"5420","pyrenees","serengeti","Taurotragus oryx",0.989850427350427,0.406349206349206,0.00478468899521531
"5421","pyrenees","serengeti","Crocodylus niloticus",0.799397920087575,0.097602664272436,0.0287081339712919
"5422","serengeti","arctic","Accipiter gentilis",0.772493036211699,0.194308378586212,0.100250626566416
"5423","serengeti","arctic","Accipiter striatus",0.861268047708726,0.359336928479639,0.112781954887218
"5424","serengeti","arctic","Actitis macularius",0.826735218508996,0.150820127419089,0.025062656641604
"5425","serengeti","arctic","Aegolius funereus",0.865203761755486,0.266690707380028,0.0551378446115288
"5426","serengeti","arctic","Agelaius phoeniceus",0.856852791878173,0.151475698630871,0.012531328320802
"5427","serengeti","arctic","Alces alces",0.977848101265823,0.825657894736842,0.0100250626566416
"5428","serengeti","arctic","Anas acuta",0.777647610121837,0.102655428715054,0.0275689223057644
"5429","serengeti","arctic","Anas crecca",0.829092451229856,0.156706169409131,0.0150375939849624
"5430","serengeti","arctic","Anas platyrhynchos",0.937017994858612,0.255727897660302,0.025062656641604
"5431","serengeti","arctic","Anas rubripes",0.899145299145299,0.183254534818979,0.0225563909774436
"5432","serengeti","arctic","Chen caerulescens",0.790601023017904,0.153920653980784,0.0200501253132832
"5433","serengeti","arctic","Anthus rubescens",0.706521739130436,0.114829619284942,0.0200501253132832
"5434","serengeti","arctic","Aquila chrysaetos",0.876712328767123,0.388419055495873,0.0852130325814536
"5435","serengeti","arctic","Ardea herodias",0.687022900763359,0.114550893432421,0.0150375939849624
"5436","serengeti","arctic","Asio flammeus",0.792953929539295,0.279670431197088,0.075187969924812
"5437","serengeti","arctic","Asio otus",0.812796833773088,0.223803361232779,0.050125313283208
"5438","serengeti","arctic","Aythya affinis",0.856125356125356,0.15096095200833,0.0225563909774436
"5439","serengeti","arctic","Aythya collaris",0.912536443148688,0.169286905420295,0.0175438596491228
"5440","serengeti","arctic","Aythya marila",0.556486880466472,0.0904545895982469,0.0175438596491228
"5441","serengeti","arctic","Bombycilla cedrorum",0.954545454545455,0.250546353807223,0.0075187969924812
"5442","serengeti","arctic","Bonasa umbellus",0.897193211488251,0.20617166711768,0.0401002506265664
"5443","serengeti","arctic","Botaurus lentiginosus",0.897984886649874,0.33974358974359,0.0050125313283208
"5444","serengeti","arctic","Branta canadensis",0.843187660668379,0.178047610873673,0.025062656641604
"5445","serengeti","arctic","Branta hutchinsii",0.845244215938302,0.193758106817693,0.025062656641604
"5446","serengeti","arctic","Bubo scandiacus",0.903598971722365,0.388969195056152,0.025062656641604
"5447","serengeti","arctic","Bubo virginianus",0.763023719796054,0.290517554784751,0.130325814536341
"5448","serengeti","arctic","Bucephala albeola",0.446969696969697,0.173900299424512,0.0075187969924812
"5449","serengeti","arctic","Bucephala clangula",0.456852791878173,0.111768757314404,0.012531328320802
"5450","serengeti","arctic","Buteo jamaicensis",0.794601128122482,0.261944402258996,0.0852130325814536
"5451","serengeti","arctic","Buteo lagopus",0.785891703924491,0.259038336749183,0.0827067669172932
"5452","serengeti","arctic","Buteo platypterus",0.832898415657035,0.319724864207336,0.0726817042606516
"5453","serengeti","arctic","Calcarius lapponicus",0.85215557638238,0.180834156471369,0.0275689223057644
"5454","serengeti","arctic","Calidris minutilla",0.65989847715736,0.131502898629384,0.012531328320802
"5455","serengeti","arctic","Calidris pusilla",0.754755784061696,0.174975974146253,0.025062656641604
"5456","serengeti","arctic","Canis latrans",0.885702907208283,0.332433553706073,0.0676691729323308
"5457","serengeti","arctic","Canis lupus",0.931167231290422,0.569249331879943,0.0426065162907268
"5458","serengeti","arctic","Acanthis flammea",0.821227741330833,0.3299417394875,0.0275689223057644
"5459","serengeti","arctic","Spinus pinus",0.906801007556675,0.276190476190476,0.0050125313283208
"5460","serengeti","arctic","Spinus tristis",0.80506329113924,0.196486453502563,0.0100250626566416
"5461","serengeti","arctic","Haemorhous purpureus",0.822784810126582,0.203345373237014,0.0100250626566416
"5462","serengeti","arctic","Castor canadensis",0.948223350253807,0.573308080808081,0.012531328320802
"5463","serengeti","arctic","Catharus guttatus",0.541245791245791,0.176121520826557,0.0075187969924812
"5464","serengeti","arctic","Catharus minimus",0.756734006734007,0.182284888904955,0.0075187969924812
