"","Source","Target","species","auc","aucpr","aucprg","prevalence","mntd","fmpd"
"2418","Pyrenees","Euro","Caprimulgus ruficollis",0.889410722197607,0.140879758753054,0.737311620482336,0.00441111601235112,8.5592400398991,0.260652207696597
"2419","Pyrenees","Euro","Carduelis carduelis",0.935897435897436,0.420980783538103,0.966754706515087,0.0344067048963388,0,0.187181826801947
"2420","Pyrenees","Euro","Carduelis citrinella",0.935285666641012,0.491541622899571,0.986536280201289,0.031318923687693,0,0.200183722742565
"2421","Pyrenees","Euro","Carpodacus erythrinus",0.945761968819813,0.517451161864645,0.987556009742772,0.0335244816938685,5.92928349691518,0.165382748881774
"2422","Pyrenees","Euro","Carpodacus rubicilla",0.959927866362946,0.464418761476967,0.981048601055316,0.0317600352889281,5.92928349690051,0.24480832416829
"2423","Pyrenees","Euro","Carpospiza brachydactyla",0.964306857764377,0.379752135078331,0.938244159848568,0.0291133656815174,7.41184186794208,0.267214029308248
"2424","Pyrenees","Euro","Cecropis daurica",0.92056645234801,0.128816297331943,0.82164457028592,0.0145566828407587,5.64793124883121,0.187405320269774
"2425","Pyrenees","Euro","Cepphus grylle",0.868132030787448,0.121083423362004,0.493298608343218,0.00661667401852669,6.41260903087922,0.215812069790766
"2426","Pyrenees","Euro","Certhia brachydactyla",0.942961395512873,0.150122035529354,0.950888559859039,0.0145566828407587,0,0.178389153952711
"2427","Pyrenees","Euro","Certhia familiaris",0.949882774426385,0.17800942388922,0.945352160469742,0.0149977944419938,0,0.197779341500193
"2428","Pyrenees","Euro","Ceryle rudis",0.969343791427309,0.159911055617215,-2.89585975552327,0.00176444640494045,8.4242542833002,0.203405432899113
"2429","Pyrenees","Euro","Cettia cetti",0.917392548971496,0.182028576769507,0.946762998850709,0.0194089104543449,7.00487815263358,0.172568980410384
"2430","Pyrenees","Euro","Charadrius alexandrinus",0.847974537037037,0.210869374104132,0.970070371338613,0.011910013233348,8.21628066797304,0.237908501734155
"2431","Pyrenees","Euro","Charadrius asiaticus",0.841445138269402,0.213858611208197,0.977913070191798,0.0110277900308778,8.32646524136932,0.191747065959874
"2432","Pyrenees","Euro","Charadrius dubius",0.837610859439801,0.216769012571018,0.918730724719444,0.0123511248345831,8.55379864893944,0.18829393998194
"2433","Pyrenees","Euro","Charadrius hiaticula",0.8535682426405,0.220709039468249,0.926211992142237,0.0110277900308778,8.55379864894184,0.197119120005493
"2434","Pyrenees","Euro","Charadrius leschenaultii",0.824268093327389,0.282234469900755,0.990937870667465,0.0105866784296427,8.21628066797017,0.204715467817629
"2435","Pyrenees","Euro","Charadrius morinellus",0.866628908797583,0.265052304662811,0.988857227713288,0.0114689016321129,8.55379864897039,0.194192992461473
"2436","Pyrenees","Euro","Chersophilus duponti",0.961594101041337,0.473494770123008,0.954541651351682,0.0344067048963388,5.93041938004401,0.265730693366074
"2437","Pyrenees","Euro","Chlamydotis undulata",0.705217455294724,0.0921561001100134,0.402186045926139,0.0560211733568593,11.6969818857646,0.189296147499228
"2438","Pyrenees","Euro","Chlidonias hybrida",0.618230329151594,0.0541124360200136,-0.075818864862216,0.031318923687693,6.01363047782008,0.185763445156017
"2439","Pyrenees","Euro","Chlidonias leucopterus",0.617281534021125,0.0493701778330405,0.310860305031887,0.0260255844728716,6.0136304778259,0.182249378387116
"2440","Pyrenees","Euro","Chlidonias niger",0.583341009579956,0.044173260187815,0.189182403465045,0.0260255844728716,6.0136304778259,0.198003546039061
"2441","Pyrenees","Euro","Chloris chloris",0.966788234596454,0.486181714833907,0.980379798985847,0.0339655932951037,0,0.225835413277389
"2442","Pyrenees","Euro","Chroicocephalus genei",0.966056910569106,0.20950165417445,0.701912147797674,0.00529333921482135,2.49903857914783,0.217375949702839
"2443","Pyrenees","Euro","Ciconia ciconia",0.812889527676368,0.358565481959358,0.703144409512913,0.163652404058227,12.1346103802188,0.233680751501156
"2444","Pyrenees","Euro","Ciconia nigra",0.798290426878349,0.35387694622907,0.682784149136425,0.173797970886634,12.1346103802386,0.210486624322129
"2445","Pyrenees","Euro","Cinclus cinclus",0.955952380952381,0.131509966010004,-0.0947489975186275,0.011910013233348,0,0.210170910641606
"2446","Pyrenees","Euro","Circaetus gallicus",0.814522737326053,0.181054913189922,0.798413376044369,0.0569033965593295,0,0.228305369127878
"2447","Pyrenees","Euro","Circus aeruginosus",0.862099311584775,0.309488137640613,0.817760997336804,0.0904278782531981,0,0.186277283866216
"2448","Pyrenees","Euro","Circus cyaneus",0.85194718597148,0.303513507697856,0.748953070942737,0.104984561093957,0,0.16910216784433
"2449","Pyrenees","Euro","Circus macrourus",0.83784207404897,0.270039765887155,0.700237378907677,0.102337891486546,4.50293012745539,0.187983544428988
"2450","Pyrenees","Euro","Circus pygargus",0.81516006084534,0.334855441099066,0.743265601230189,0.131010145566828,0,0.164798140782912
"2451","Pyrenees","Euro","Cisticola juncidis",0.934503851381966,0.243135517561265,0.93313565692287,0.0264666960741067,0,0.189754950392879
"2452","Pyrenees","Euro","Clamator glandarius",0.992557547587428,0.301917545015371,0.873989865142254,0.0035288928098809,0,0.166257211003009
"2453","Pyrenees","Euro","Clangula hyemalis",0.959178555506019,0.534396706138303,0.9991705334218,0.0105866784296427,4.56373240020946,0.201447599485609
"2454","Pyrenees","Euro","Coccothraustes coccothraustes",0.957377883310719,0.345231495844102,0.938597536901631,0.0295544772827525,0,0.235897888208838
"2455","Pyrenees","Euro","Coloeus monedula",0.816595925297114,0.448462760784852,0.659856655164334,0.220555800617556,0,0.165595641315613
"2456","Pyrenees","Euro","Columba bollii",0.986472819216182,0.30026126392586,0.999405160120866,0.00308778120864579,2.65966876049188,0.285349256503846
"2457","Pyrenees","Euro","Columba junoniae",0.989854614412137,0.361507936507937,0.928035892909974,0.00308778120864579,5.56639970504217,0.264424490825413
"2458","Pyrenees","Euro","Columba livia",0.927714864429407,0.301252049005753,0.943010934499768,0.0172033524481694,0,0.283410800463303
"2459","Pyrenees","Euro","Columba oenas",0.988258083743108,0.356725582450104,0.936032100498852,0.0132333480370534,0,0.257502351309809
"2460","Pyrenees","Euro","Columba palumbus",0.99054110738255,0.467149893435769,0.994996602465394,0.0141155712395236,0,0.24131447086852
"2461","Pyrenees","Euro","Columba trocaz",0.986666666666667,0.323935870074403,0.998284177147056,0.00749889722099691,4.77003589526043,0.286976286344017
"2462","Pyrenees","Euro","Coracias garrulus",0.661844905559989,0.0772774889785212,-0.078979604871458,0.0524922805469784,10.9834987296373,0.164100627680423
"2463","Pyrenees","Euro","Corvus corax",0.885401114995748,0.590508504384874,0.818024543310578,0.245699161887958,0,0.194961199602064
"2464","Pyrenees","Euro","Corvus corone",0.857331688765546,0.548802887590364,0.754888952545023,0.25363917071019,0,0.195372699798389
"2465","Pyrenees","Euro","Corvus frugilegus",0.819183261348724,0.319248554125809,0.631862182560286,0.142479047198941,3.42448004407669,0.166412427855747
"2466","Pyrenees","Euro","Coturnix coturnix",0.956282024037213,0.412640689629838,0.968734193897128,0.0167622408469343,0,0.239936928275791
"2467","Pyrenees","Euro","Crex crex",0.986510431111522,0.373726426317508,0.98108243605218,0.0127922364358183,6.13784560975693,0.195046205202737
"2468","Pyrenees","Euro","Cuculus canorus",0.990632038768685,0.342464021877095,0.99400545878596,0.00573445081605646,0,0.16676617752708
"2469","Pyrenees","Euro","Cuculus saturatus",0.99000884173298,0.383543543543544,0.999822423887611,0.00220555800617556,1.98011566029912,0.168696542789089
"2470","Pyrenees","Euro","Cursorius cursor",0.982534043812907,0.301967330971725,0.998590092090256,0.00661667401852669,6.98872229323739,0.18354357124834
"2471","Pyrenees","Euro","Cyanistes caeruleus",0.911855356832783,0.211809002445689,0.925351864252424,0.0229378032642258,0,0.19276679195914
"2472","Pyrenees","Euro","Cyanistes cyanus",0.942121027956242,0.260616485911657,0.952703275323418,0.0229378032642258,2.40058172539166,0.173170766979215
"2473","Pyrenees","Euro","Cyanopica cyanus",0.906851574212894,0.228980308589076,0.855882040096157,0.0405822673136303,6.21760151424855,0.162781643336291
"2474","Pyrenees","Euro","Cygnus columbianus",0.985705147131188,0.189914085595222,0.763875421082143,0.00397000441111601,6.44068880744106,0.267832526382498
"2475","Pyrenees","Euro","Cygnus cygnus",0.985588972431078,0.204530515696881,0.662108472523766,0.00264666960741068,6.44068880744226,0.291589404509969
"2476","Pyrenees","Euro","Cygnus olor",0.856246365574724,0.11045181514765,0.749387722697038,0.0247022496691663,6.44068880744924,0.299879997524366
"2477","Pyrenees","Euro","Delichon urbicum",0.934669792681963,0.13941686533913,0.89638112549988,0.0149977944419938,0,0.178918508779016
"2478","Pyrenees","Euro","Dendrocopos major",0.919068736141907,0.239677233218395,0.702880097703493,0.00529333921482135,0,0.163534176679162
"2479","Pyrenees","Euro","Dendrocopos syriacus",0.933348095659876,0.226439044892214,0.269664441180874,0.00397000441111601,1.802585827602,0.159517871009054
"2480","Pyrenees","Euro","Dendrocoptes medius",0.98464718039563,0.184967051954882,0.651970578889474,0.00397000441111601,4.67123724525436,0.189232710052559
"2481","Pyrenees","Euro","Dryobates minor",0.989698715108551,0.251914164769153,0.986675130848631,0.00441111601235112,4.54253241705007,0.171394582519845
"2482","Pyrenees","Euro","Dryocopus martius",0.973799247454626,0.141708744259588,0.739966283571748,0.0035288928098809,0,0.177675672585978
"2483","Pyrenees","Euro","Egretta garzetta",0.8802609710576,0.261413641372528,0.614969504813398,0.07851786501985,12.1346103802205,0.233056981954449
"2484","Pyrenees","Euro","Elanus caeruleus",0.864841557813256,0.349129365527576,0.852484174135006,0.0882223202470225,10.4769202480421,0.190737923379326
"2485","Pyrenees","Euro","Emberiza aureola",0.948146391132298,0.460669974538966,0.987047405571575,0.0348478164975739,4.19363851129633,0.240538290574687
"2486","Pyrenees","Euro","Emberiza bruniceps",0.940401307235478,0.452591266373176,0.979835520099822,0.0344067048963388,4.96064207572826,0.234972463927156
"2487","Pyrenees","Euro","Emberiza buchanani",0.944460062550515,0.412508275413965,0.955499228638957,0.0344067048963388,3.49921573525277,0.260945994694533
"2488","Pyrenees","Euro","Emberiza caesia",0.941657588642513,0.442697073013614,0.974491635118943,0.0344067048963388,2.22508262897898,0.26057993961928
"2489","Pyrenees","Euro","Emberiza calandra",0.944121513488797,0.533016119231977,0.982757803146454,0.035288928098809,0,0.256350343407605
"2490","Pyrenees","Euro","Emberiza cia",0.949259701772265,0.451416214350026,0.971557457844925,0.0344067048963388,0,0.248913148726593
"2491","Pyrenees","Euro","Emberiza cineracea",0.941856719494911,0.445406565456416,0.969342230078868,0.0344067048963388,4.86473059428708,0.268663422018754
"2492","Pyrenees","Euro","Emberiza cirlus",0.944524795779048,0.493167263688106,0.986316390556784,0.0348478164975739,0,0.255532114607912
"2493","Pyrenees","Euro","Emberiza citrinella",0.941123685413809,0.440903472381324,0.944347230962278,0.035288928098809,0,0.232432733521345
"2494","Pyrenees","Euro","Emberiza hortulana",0.928077846364883,0.479160431261907,0.985180494542554,0.035288928098809,0,0.177905107497646
"2495","Pyrenees","Euro","Emberiza leucocephalos",0.940585289101348,0.436034087498841,0.974330198543148,0.0335244816938685,0.942509295370661,0.237355516741279
"2496","Pyrenees","Euro","Emberiza melanocephala",0.947085048010974,0.480083731577913,0.983215245291016,0.035288928098809,4.96064207572901,0.229533434974854
"2497","Pyrenees","Euro","Emberiza pallasi",0.949567183235525,0.445895529043924,0.97371189223733,0.0344067048963388,3.09125172292968,0.235447145013721
"2498","Pyrenees","Euro","Emberiza pusilla",0.940694929766505,0.4313979097047,0.966924769501025,0.0348478164975739,4.19363851129006,0.238398287331717
"2499","Pyrenees","Euro","Emberiza rustica",0.93514483841117,0.415661446844229,0.963000720480626,0.0344067048963388,4.17753312365259,0.231294561765963
"2500","Pyrenees","Euro","Emberiza schoeniclus",0.948375182135475,0.455440148380637,0.971872858976522,0.0357300397000441,0,0.242577449066333
"2501","Pyrenees","Euro","Eremophila alpestris",0.942423025574701,0.524720890405497,0.975185251158904,0.0388178209086899,5.37357559839628,0.259022918097669
"2502","Pyrenees","Euro","Erithacus rubecula",0.928673677069199,0.287909903383206,0.947609069010761,0.0295544772827525,0,0.165647964504887
"2503","Pyrenees","Euro","Erythropygia galactotes",0.937749609307171,0.227865084671132,0.913563690776171,0.0229378032642258,6.07821429156974,0.180786775428005
"2504","Pyrenees","Euro","Falco biarmicus",0.812292098478338,0.312364007446909,0.700584878753568,0.133215703573004,2.82802947246615,0.186625457308388
"2505","Pyrenees","Euro","Falco cherrug",0.803257943502545,0.340785732617008,0.693065798045322,0.147331274812528,2.82802947245748,0.182950848613354
"2506","Pyrenees","Euro","Falco columbarius",0.857205339420081,0.411759187592856,0.780554443732802,0.13806793118659,0,0.161818850804624
"2507","Pyrenees","Euro","Falco eleonorae",0.823464912280702,0.208980442563554,0.787211777139831,0.0670489633877371,2.37289943693636,0.176187775008996
"2508","Pyrenees","Euro","Falco naumanni",0.85314606741573,0.09376563476537,0.844922464087494,0.0185266872518747,3.99621843340898,0.190631114369516
"2509","Pyrenees","Euro","Falco peregrinus",0.867870860151414,0.431162285181159,0.786286231090928,0.148213498014998,0,0.234748141747407
"2510","Pyrenees","Euro","Falco rusticolus",0.795632092900501,0.167962699865427,0.613514964471201,0.0714600794000882,2.82802947245435,0.191846638163299
"2511","Pyrenees","Euro","Falco subbuteo",0.765055532702592,0.16495815844727,0.551529130711457,0.082487869430966,0,0.169138815268819
"2512","Pyrenees","Euro","Falco tinnunculus",0.832346384841754,0.438017075396211,0.739670728721989,0.17688575209528,0,0.162443932861344
"2513","Pyrenees","Euro","Falco vespertinus",0.826943552157324,0.396922090510792,0.754218825022871,0.152183502426114,4.69116904011746,0.167778991423901
"2514","Pyrenees","Euro","Ficedula albicollis",0.921480908996329,0.258720402344891,0.95966918307771,0.0269078076753419,1.8105988487786,0.178556661321984
"2515","Pyrenees","Euro","Ficedula hypoleuca",0.927381359332967,0.283645815212035,0.969052114751695,0.0269078076753419,0,0.169926784100055
"2516","Pyrenees","Euro","Ficedula parva",0.930994872238066,0.323001787822723,0.981157216754427,0.0277900308778121,4.14135425967807,0.173391662949293
"2517","Pyrenees","Euro","Ficedula semitorquata",0.920865335381464,0.276215955153918,0.947451669725188,0.027348919276577,2.1037868435718,0.18169031930183
"2518","Pyrenees","Euro","Francolinus francolinus",0.991185540199138,0.43345880255368,0.974298036457682,0.0105866784296427,6.46721608542817,0.254186475151184
"2519","Pyrenees","Euro","Fratercula arctica",0.813756731386789,0.141377305832432,0.776844046093396,0.00794000882223202,6.41260903090193,0.229283443694637
"2520","Pyrenees","Euro","Fringilla coelebs",0.936803527980535,0.407022466833248,0.980149809445899,0.0330833700926334,0,0.168639846691527
"2521","Pyrenees","Euro","Fringilla montifringilla",0.921339508624603,0.358477882164749,0.981712800547561,0.0282311424790472,4.02564426471515,0.164308573064615
"2522","Pyrenees","Euro","Fringilla teydea",0.919587997142177,0.389982565344039,0.991007129695645,0.0251433612704014,3.21789262273308,0.234796912633554
"2523","Pyrenees","Euro","Fulica atra",0.945090150499181,0.404877011087231,0.997553911802227,0.0132333480370534,0,0.227474669750626
"2524","Pyrenees","Euro","Fulica cristata",0.920408784416557,0.198595734070268,0.958096765229136,0.00838112042346714,7.74706538552691,0.19655982362912
"2525","Pyrenees","Euro","Fulmarus glacialis",0.710048694112439,0.0713246300857823,-2.69383097547826,0.0035288928098809,12.1346103802556,0.239600520045527
"2526","Pyrenees","Euro","Galerida cristata",0.937167496865576,0.510938552597405,0.979398124711467,0.0357300397000441,0,0.184112827437976
"2527","Pyrenees","Euro","Galerida theklae",0.944252146513453,0.480449320411851,0.979580267512076,0.0344067048963388,3.22592748447382,0.17271469513166
"2528","Pyrenees","Euro","Gallinago gallinago",0.871043710972346,0.28891506812651,0.994607158322182,0.0110277900308778,0,0.181422420575799
"2529","Pyrenees","Euro","Gallinago media",0.885960023777679,0.336951743382993,0.996711723034668,0.0105866784296427,5.12841437666983,0.173868889892369
"2530","Pyrenees","Euro","Gallinago stenura",0.873362783848717,0.301374670947171,0.993987683716007,0.0101455668284076,5.1284143766596,0.160079264547713
"2531","Pyrenees","Euro","Gallinula chloropus",0.934486856823266,0.347137100688898,0.993107750796925,0.0141155712395236,0,0.217416821067302
"2532","Pyrenees","Euro","Garrulus glandarius",0.788358100782855,0.322267327227121,0.622334013145877,0.153506837229819,0,0.162407544163084
"2533","Pyrenees","Euro","Gavia adamsii",0.863242730720607,0.178128775944863,0.63985750606861,0.00308778120864579,12.1346103802549,0.225141231015054
"2534","Pyrenees","Euro","Gavia arctica",0.862029242357111,0.135309746256055,0.644911581122876,0.00441111601235112,12.1346103802494,0.219605057467904
"2535","Pyrenees","Euro","Gavia immer",0.891589038473809,0.103464099033621,0.890502975372477,0.0123511248345831,12.1346103802549,0.220975664722255
"2536","Pyrenees","Euro","Gavia stellata",0.894685209763979,0.115424879399656,0.837137584805385,0.0136744596382885,12.1346103802704,0.212381989609155
"2537","Pyrenees","Euro","Gelochelidon nilotica",0.650084176731985,0.0569458410931069,0.697159393856262,0.0202911336568152,6.01363047782826,0.197699901044914
"2538","Pyrenees","Euro","Glareola nordmanni",0.861125945705385,0.190932026008414,0.987646747360391,0.00882223202470225,6.98872229323434,0.168842054061689
"2539","Pyrenees","Euro","Glareola pratincola",0.855266505533647,0.180654356874899,0.940891418074196,0.00926334362593736,6.98872229323419,0.182214208608432
"2540","Pyrenees","Euro","Glaucidium passerinum",0.808695719795944,0.190245125355254,0.73396374352364,0.0670489633877371,7.68764068532253,0.269742991757711
"2541","Pyrenees","Euro","Grus grus",0.83118705855548,0.342374679384574,0.652039683929043,0.150860167622408,10.1786628703772,0.227405292626295
"2542","Pyrenees","Euro","Gymnoris xanthocollis",0.948710363114413,0.194821493286964,0.929409880965991,0.0180855756506396,6.7157252423404,0.17265107500567
"2543","Pyrenees","Euro","Gypaetus barbatus",0.828032979976443,0.17032293377121,-52.3447670651296,0.00132333480370534,8.48274926182163,0.220466070767664
"2544","Pyrenees","Euro","Haematopus ostralegus",0.797033812512654,0.227953852906325,0.970900732976372,0.00970445522717247,9.35846527887567,0.22121301094488
"2545","Pyrenees","Euro","Halcyon smyrnensis",0.700190078377998,0.208997428246349,0.159017356486803,0.145566828407587,8.44293918538628,0.187221843019178
"2546","Pyrenees","Euro","Haliaeetus albicilla",0.888303332248454,0.367091398204607,0.80244668442601,0.104102337891487,6.27808219423175,0.241331417758108
"2547","Pyrenees","Euro","Hieraaetus pennatus",0.829684986027606,0.14302738089158,0.773058340710661,0.043228936921041,0,0.18976284229037
"2548","Pyrenees","Euro","Himantopus himantopus",0.982325153763236,0.25148676361162,0.962854063835552,0.00617556241729157,9.35846527889793,0.231396118377316
"2549","Pyrenees","Euro","Hippolais icterina",0.90934354814481,0.202475958493363,0.893169582830406,0.0211733568592854,5.108456142978,0.176120120170031
"2550","Pyrenees","Euro","Hippolais languida",0.914543799118267,0.177140484105627,0.930236971983101,0.0207322452580503,5.10845614298613,0.184452451750084
"2551","Pyrenees","Euro","Hippolais olivetorum",0.909924285988116,0.199873778586854,0.897097080245909,0.0207322452580503,5.10845614298302,0.18925551260627
"2552","Pyrenees","Euro","Hippolais polyglotta",0.909670308606479,0.191867657683005,0.955435219328704,0.0207322452580503,5.10845614297937,0.173508355198572
"2553","Pyrenees","Euro","Hirundo rustica",0.935074244751664,0.167882485189799,0.889209497822085,0.0154389060432289,0,0.17580236560213
"2554","Pyrenees","Euro","Histrionicus histrionicus",0.948628249162532,0.576080911933738,0.99929403819806,0.00926334362593736,4.56373240020198,0.204319609447726
"2555","Pyrenees","Euro","Hydrobates pelagicus",0.650442477876106,0.0913895007319763,-2.31794860314757,0.00308778120864579,12.134610380243,0.228203057382053
"2556","Pyrenees","Euro","Hydrocoloeus minutus",0.828603953798312,0.119716121626864,0.513325784209634,0.0070577856197618,3.43518535549701,0.209498327535224
"2557","Pyrenees","Euro","Hydroprogne caspia",0.803574306898775,0.0908363183557262,-0.0830881417783205,0.00485222761358624,6.01363047782821,0.221425166202343
"2558","Pyrenees","Euro","Ichthyaetus audouinii",0.516521807589356,0.0747588876269863,-0.547616441797526,0.0661667401852669,2.99531217322542,0.211095810724748
"2559","Pyrenees","Euro","Ichthyaetus ichthyaetus",0.613770703639999,0.0680085407717198,0.347018346510665,0.0467578297309219,2.99531217322805,0.222883335030426
"2560","Pyrenees","Euro","Ichthyaetus melanocephalus",0.551620478186617,0.0666485968269916,-0.0390831717894881,0.0529333921482135,2.99531217323107,0.200729442758439
"2561","Pyrenees","Euro","Iduna caligata",0.91918301788505,0.195047318388554,0.916901059598195,0.0229378032642258,4.88516259577326,0.175961421224554
"2562","Pyrenees","Euro","Iduna pallida",0.923407646026146,0.228385417614738,0.956893106450046,0.023378914865461,4.88516259576205,0.179165325762968
"2563","Pyrenees","Euro","Irania gutturalis",0.921668409796912,0.247652889414933,0.914590725806888,0.0255844728716365,5.37590246060191,0.188708321172085
"2564","Pyrenees","Euro","Ixobrychus minutus",0.820511109628345,0.16072041292797,0.491316458932704,0.0555800617556242,12.1346103802262,0.185607696716876
"2565","Pyrenees","Euro","Jynx torquilla",0.983265843288115,0.287912341510857,0.95719008087061,0.00970445522717247,0,0.183168625047061
"2566","Pyrenees","Euro","Lagopus lagopus",0.946779493396287,0.356540784742376,0.949959988328659,0.0123511248345831,2.5268356931625,0.251972421624637
"2567","Pyrenees","Euro","Lagopus muta",0.851847712710475,0.361112811951402,0.992553970888663,0.0132333480370534,0,0.31276832264079
"2568","Pyrenees","Euro","Lanius collurio",0.657563707345397,0.165405519940864,0.304021820989292,0.115130127922364,0,0.16924378890968
"2569","Pyrenees","Euro","Lanius excubitor",0.675125782129673,0.274885168216799,0.27063985903607,0.206440229378033,2.52878936963506,0.226737225518211
"2570","Pyrenees","Euro","Lanius meridionalis",0.722966883364838,0.306584492754015,0.3779153489331,0.206881340979268,0,0.165036007360288
"2571","Pyrenees","Euro","Lanius minor",0.737174211248285,0.101703202145019,0.574548430553339,0.035288928098809,4.14684721789511,0.176273852036867
"2572","Pyrenees","Euro","Lanius nubicus",0.888601381650709,0.133748272619643,0.676183856109779,0.0163211292456992,4.34641651985457,0.181371052924037
"2573","Pyrenees","Euro","Lanius senator",0.656635426809477,0.227594758912801,0.20079613356864,0.174239082487869,4.14684721790397,0.164837794377756
"2574","Pyrenees","Euro","Larus argentatus",0.699851702809449,0.238495860509133,0.314673725595443,0.154389060432289,2.99531217322318,0.254838531544043
"2575","Pyrenees","Euro","Larus armenicus",0.65851920553771,0.215517668400646,0.243677575320238,0.152183502426114,2.99531217322311,0.217098460041108
"2576","Pyrenees","Euro","Larus cachinnans",0.698356934956039,0.233122665056201,0.288543152617262,0.152183502426114,2.99531217322313,0.24806677778464
"2577","Pyrenees","Euro","Larus canus",0.723971728353647,0.094748290432235,0.586664082893317,0.0436700485222761,2.99531217322677,0.218093254602863
"2578","Pyrenees","Euro","Larus fuscus",0.59630204256588,0.0655643640698395,0.391561997364054,0.0436700485222761,2.99531217322416,0.236989454363477
"2579","Pyrenees","Euro","Larus glaucoides",0.86642554866647,0.121356836191783,0.039079902394105,0.00397000441111601,2.99531217322344,0.260375511262441
"2580","Pyrenees","Euro","Larus hyperboreus",0.76527583428741,0.0927017065277954,0.845912951628966,0.00926334362593736,2.99531217322318,0.215413007852472
"2581","Pyrenees","Euro","Larus marinus",0.632161327154275,0.0920467916651106,0.142639091119081,0.0617556241729157,2.99531217322368,0.223599560935546
"2582","Pyrenees","Euro","Limicola falcinellus",0.841432225063939,0.277654524771435,0.965388785272006,0.0101455668284076,8.21972443307286,0.187939940929359
"2583","Pyrenees","Euro","Limosa lapponica",0.854923674845477,0.204006680903057,0.942115924835201,0.00838112042346714,8.56149152654307,0.210308825517924
"2584","Pyrenees","Euro","Limosa limosa",0.899699599465955,0.238575896449823,0.988559652870943,0.00882223202470225,8.56149152653122,0.192975755734738
"2585","Pyrenees","Euro","Linaria cannabina",0.963131508357639,0.535515901873477,0.986710572573142,0.0344067048963388,0,0.231751095092521
"2586","Pyrenees","Euro","Linaria flavirostris",0.934099425880996,0.476075651572067,0.981679133977925,0.0335244816938685,2.97589079499374,0.192980070875136
"2587","Pyrenees","Euro","Locustella fluviatilis",0.92777440635828,0.203374464732742,0.908623921292118,0.0202911336568152,7.27614808511855,0.185529997205236
"2588","Pyrenees","Euro","Locustella lanceolata",0.929463986949975,0.148974089611982,0.861806952049247,0.0189677988531098,7.27614808512585,0.172588339402729
"2589","Pyrenees","Euro","Locustella luscinioides",0.933710823561655,0.208764448818227,0.966976704438541,0.0202911336568152,7.27614808511934,0.175781955691752
"2590","Pyrenees","Euro","Locustella naevia",0.940770557791834,0.192574920523376,0.911802192572614,0.0207322452580503,7.27614808511717,0.176923677422775
"2591","Pyrenees","Euro","Lophophanes cristatus",0.939186310102095,0.272199612462101,0.971173198571543,0.023378914865461,5.54769929252006,0.173875221828469
"2592","Pyrenees","Euro","Loxia curvirostra",0.945536741739273,0.282764721755113,0.954223186004455,0.0242611380679312,0,0.266752620373589
"2593","Pyrenees","Euro","Loxia leucoptera",0.904181251535249,0.350130600722513,0.981983809939089,0.0260255844728716,1.87533621165416,0.20413236620782
"2594","Pyrenees","Euro","Loxia pytyopsittacus",0.939582389367165,0.302906684773786,0.907532563193096,0.0264666960741067,1.06371188104253,0.283548017606463
"2595","Pyrenees","Euro","Loxia scotica",0.945036761836375,0.320382242115266,0.974020707041508,0.0255844728716365,1.16016394900203,0.296578440820473
"2596","Pyrenees","Euro","Lullula arborea",0.943364115803875,0.495712467981744,0.954260454866308,0.0366122629025143,0,0.168457832321677
"2597","Pyrenees","Euro","Luscinia calliope",0.916478044363966,0.249226647722911,0.920141921721322,0.0255844728716365,5.64037659993816,0.163173521183579
"2598","Pyrenees","Euro","Luscinia luscinia",0.92395924676367,0.283972973063933,0.897121952169128,0.0269078076753419,2.47555304075271,0.163445503410856
"2599","Pyrenees","Euro","Luscinia megarhynchos",0.922606750590788,0.268459868558016,0.906901578202091,0.0269078076753419,0,0.161043855974812
"2600","Pyrenees","Euro","Luscinia svecica",0.917565322458843,0.259671413811402,0.94541745625707,0.0264666960741067,5.14982867908759,0.178040232514863
"2601","Pyrenees","Euro","Lymnocryptes minimus",0.845181210771411,0.249104598277073,0.978996976811819,0.00970445522717247,8.56149152651907,0.186200818754948
"2602","Pyrenees","Euro","Lyrurus mlokosiewiczi",0.986989342806394,0.251204297509423,0.918622787304274,0.00661667401852669,2.88730380745671,0.27824768383307
"2603","Pyrenees","Euro","Lyrurus tetrix",0.989217623808417,0.349928600195126,0.978222851857833,0.0101455668284076,2.88730380745671,0.243188531029659
"2604","Pyrenees","Euro","Marmaronetta angustirostris",0.991148387576163,0.425581131790199,0.989058271621043,0.0105866784296427,4.56352030021775,0.263013274779219
"2605","Pyrenees","Euro","Melanitta fusca",0.935515873015873,0.463056029047541,0.987913644750552,0.011910013233348,4.56373240020265,0.201616876315678
"2606","Pyrenees","Euro","Melanitta nigra",0.959652096342551,0.498358883062994,0.998660833508139,0.0110277900308778,4.56373240021053,0.197892116843177
"2607","Pyrenees","Euro","Melanocorypha bimaculata",0.9549239826246,0.50288043206764,0.97628912634351,0.035288928098809,5.10417396925419,0.276580461796095
"2608","Pyrenees","Euro","Melanocorypha calandra",0.942202935759335,0.517949765801995,0.979188309900037,0.0361711513012792,5.10417396926672,0.168911716920827
"2609","Pyrenees","Euro","Melanocorypha leucoptera",0.956809890097478,0.534137972562855,0.976511122091582,0.0357300397000441,5.1041739692622,0.262145994410662
"2610","Pyrenees","Euro","Mergellus albellus",0.880278248179202,0.238164167739202,0.96928938613466,0.0291133656815174,4.56373240019939,0.205300145543071
