"","Source","Target","draw","tpr","tnr","ppv","npv"
"71","Arctic","Arctic",71,0.814589665653495,0.863336475023563,0.143853998926463,0.99398244056427
"72","Arctic","Arctic",72,0.851063829787234,0.838145831548282,0.129091747349009,0.995015766453057
"73","Arctic","Arctic",73,0.86322188449848,0.83754605432268,0.130275229357798,0.995417515274949
"74","Arctic","Arctic",74,0.869300911854103,0.841658812441093,0.134020618556701,0.99564159740523
"75","Arctic","Arctic",75,0.872340425531915,0.851769342815526,0.142290530490828,0.99579284784133
"76","Arctic","Arctic",76,0.893617021276596,0.840202210607489,0.136174154701251,0.996443450868814
"77","Arctic","Arctic",77,0.881458966565349,0.85314026218833,0.144710578842315,0.99609843937575
"78","Arctic","Arctic",78,0.820668693009118,0.853311627109931,0.136226034308779,0.994110600918347
"79","Arctic","Arctic",79,0.82370820668693,0.846371347785108,0.131298449612403,0.994162640901771
"80","Arctic","Arctic",80,0.881458966565349,0.85005569359952,0.142156862745098,0.996084337349398
"81","Arctic","Arctic",81,0.857142857142857,0.850998200668323,0.13953488372093,0.995290109229382
"82","Arctic","Arctic",82,0.844984802431611,0.84688544254991,0.134624697336562,0.994866633115249
"83","Arctic","Arctic",83,0.857142857142857,0.858366892297147,0.145736434108527,0.995330352707402
"84","Arctic","Arctic",84,0.860182370820669,0.845857253020307,0.135926993275696,0.995361968138738
"85","Arctic","Arctic",85,0.857142857142857,0.832319424213863,0.125949084412684,0.995184919577912
"86","Arctic","Arctic",86,0.857142857142857,0.85314026218833,0.141282565130261,0.995301879248301
"87","Arctic","Arctic",87,0.887537993920973,0.836517864793077,0.132727272727273,0.996224489795918
"88","Arctic","Arctic",88,0.866261398176292,0.850912518207523,0.140740740740741,0.995588972431078
"89","Arctic","Arctic",89,0.884498480243161,0.855368006169137,0.147043961596766,0.996207963277118
"90","Arctic","Arctic",90,0.835866261398176,0.849712963756319,0.135534746180384,0.994584294453916
"91","Arctic","Arctic",91,0.838905775075988,0.85639619569874,0.141393442622951,0.994725318471338
"92","Arctic","Arctic",92,0.878419452887538,0.850826835746723,0.142364532019704,0.995987963891675
"93","Arctic","Arctic",93,0.835866261398176,0.841744494901894,0.129594721960415,0.994533306337315
"94","Arctic","Arctic",94,0.878419452887538,0.853740039413932,0.144789579158317,0.996001599360256
"95","Arctic","Arctic",95,0.866261398176292,0.845000428412304,0.136103151862464,0.995558247526751
"96","Arctic","Arctic",96,0.866261398176292,0.841830177362694,0.133740028155795,0.9955415948931
"97","Arctic","Arctic",97,0.848024316109423,0.853482992031531,0.14027149321267,0.995005493956648
"98","Arctic","Arctic",98,0.848024316109423,0.860594636277954,0.146379853095488,0.995046562314246
"99","Arctic","Arctic",99,0.844984802431611,0.847913632079513,0.135411592791038,0.994872825977682
"100","Arctic","Arctic",100,0.851063829787234,0.85639619569874,0.143149284253579,0.995121465551573
"101","Arctic","Euro",1,0.505039310082084,0.755313016503692,0.0884585869799297,0.97011079564765
"102","Arctic","Euro",2,0.491982128632286,0.81908142744319,0.113360679286239,0.97166534664941
"103","Arctic","Euro",3,0.590257333841305,0.834560864998657,0.143649459075603,0.977437285265148
"104","Arctic","Euro",4,0.459148685623247,0.858608869818679,0.132456087764523,0.971235531192208
"105","Arctic","Euro",5,0.415543933778963,0.725602299281068,0.0664683364080063,0.963511225568738
"106","Arctic","Euro",6,0.507342499913414,0.686170931681064,0.0706385851547336,0.967345453627192
"107","Arctic","Euro",7,0.619419526893638,0.661763867742487,0.079276320163832,0.973672735462323
"108","Arctic","Euro",8,0.421085443147577,0.851867351674388,0.117893471156923,0.969037753009627
"109","Arctic","Euro",9,0.539223495999723,0.733374585779305,0.0868297035777028,0.971307365319956
"110","Arctic","Euro",10,0.560766113670211,0.817690785777677,0.126346099822081,0.975366625876503
"111","Arctic","Euro",11,0.43062722959166,0.709978749562371,0.0652550423277369,0.963664875641244
"112","Arctic","Euro",12,0.736864891074706,0.737170353604025,0.116462895601884,0.983494370488651
"113","Arctic","Euro",13,0.664790634849167,0.732450476710009,0.104603319927193,0.978935971097763
"114","Arctic","Euro",14,0.380961451875455,0.790424275978864,0.0787360147744111,0.964485760326818
"115","Arctic","Euro",15,0.572299380043639,0.747302171452765,0.0962337004315491,0.973796393158077
"116","Arctic","Euro",16,0.520953832300073,0.865891826316347,0.154433355921066,0.974648080941383
"117","Arctic","Euro",17,0.379610708966855,0.83271427524609,0.0964056239912394,0.96615727021188
"118","Arctic","Euro",18,0.685207633429155,0.807878945782887,0.143605303176026,0.982009514826959
"119","Arctic","Euro",19,0.701451182765906,0.758829516125093,0.120297938309663,0.981838140326703
"120","Arctic","Euro",20,0.362674470959027,0.771393328502455,0.0694120376508021,0.962607545344816
"121","Arctic","Euro",21,0.461451875454577,0.836515742421899,0.117160569820612,0.970620189019344
"122","Arctic","Euro",22,0.396477678107575,0.75448416801687,0.0705677475033905,0.963754113296087
"123","Arctic","Euro",23,0.395802306653275,0.792058361355143,0.0821413682561132,0.965376737613426
"124","Arctic","Euro",24,0.710317597755689,0.84046864949805,0.173103867384662,0.984053384175405
"125","Arctic","Euro",25,0.391178609773837,0.814812613478151,0.0903422679752678,0.966061985601177
"126","Arctic","Euro",26,0.426955979634953,0.78319587041304,0.0847437237055572,0.966743382042572
"127","Arctic","Euro",27,0.391213244207391,0.863695947761376,0.11889937421382,0.967922953040955
"128","Arctic","Euro",28,0.696550410418038,0.779217723353498,0.129172420437394,0.982019688764024
"129","Arctic","Euro",29,0.647040487652824,0.767670838048868,0.115780895098741,0.97884023034686
"130","Arctic","Euro",30,0.349115090222699,0.846676871219091,0.0967031701947015,0.965116851031524
"131","Arctic","Euro",31,0.626848612890936,0.782201740744661,0.119189990121831,0.978062745353553
"132","Arctic","Euro",32,0.610570429120632,0.793587415832797,0.122094633903094,0.977448404500692
"133","Arctic","Euro",33,0.591573442316351,0.850847167829606,0.157169016158121,0.977929148683703
"134","Arctic","Euro",34,0.701364596682021,0.804958435446707,0.144619054250445,0.982856199852272
"135","Arctic","Euro",35,0.690177674644131,0.655878880647446,0.0861714824392227,0.978273066423138
"136","Arctic","Euro",36,0.582776296193676,0.824616311542814,0.135119508875336,0.976764281822171
"137","Arctic","Euro",37,0.437952412288297,0.807120932088161,0.0964582395703813,0.968297566836301
"138","Arctic","Euro",38,0.475426869393551,0.836546681756377,0.120302003864878,0.971361771765838
"139","Arctic","Euro",39,0.669518235029266,0.83612737235489,0.161137322241302,0.981755676733995
"140","Arctic","Euro",40,0.63509160807675,0.772350819485267,0.115956050905067,0.978269142119934
"141","Arctic","Euro",41,0.667925051085789,0.760737984546617,0.116023030135305,0.979889294636097
"142","Arctic","Euro",42,0.550704810722821,0.836896784751793,0.136998871302655,0.97538027955173
"143","Arctic","Euro",43,0.554999480483497,0.784347953525863,0.107939982823367,0.974018266179056
"144","Arctic","Euro",44,0.748831087867558,0.744724436374887,0.121202778229355,0.984390571491914
"145","Arctic","Euro",45,0.72728847019707,0.826770666254142,0.164853195164076,0.984728412445355
"146","Arctic","Euro",46,0.464880684376407,0.719475496861286,0.0722828955162795,0.966212463152002
"147","Arctic","Euro",47,0.393932047241367,0.724849984937429,0.0630680085391888,0.96217520150962
"148","Arctic","Euro",48,0.396702801925675,0.804938894814405,0.0872738909800216,0.96596096424719
"149","Arctic","Euro",49,0.566099816437502,0.804754073000545,0.119966384457582,0.975276847798094
"150","Arctic","Euro",50,0.376736050981886,0.885502479217723,0.133974208964048,0.967967396895977
"151","Arctic","Euro",51,0.387455408166799,0.854175588865096,0.111049896514242,0.967383416368597
"152","Arctic","Euro",52,0.656270564194923,0.841172112260933,0.162668314940486,0.981149778961714
"153","Arctic","Euro",53,0.54402036504693,0.86119393263367,0.155598371454893,0.975710709205596
"154","Arctic","Euro",54,0.389464205312922,0.849407674583337,0.10841218805586,0.96731036516221
"155","Arctic","Euro",55,0.443493921656911,0.688729940319652,0.0627826875697143,0.963400342353034
"156","Arctic","Euro",56,0.373965296297579,0.809460108613348,0.0844815310345907,0.964913455584478
"157","Arctic","Euro",57,0.735011948879576,0.650778775616548,0.0900456338135739,0.981215205101922
"158","Arctic","Euro",58,0.681744190073771,0.69900261355957,0.0962411014628804,0.979042080054738
"159","Arctic","Euro",59,0.571243029820247,0.784483923758966,0.110811391869285,0.97494712983294
"160","Arctic","Euro",60,0.55936341911128,0.830924679004405,0.134609374023279,0.975673879894263
"161","Arctic","Euro",61,0.613878017525023,0.777824639108947,0.114972091318632,0.977192779674089
"162","Arctic","Euro",62,0.375541163024279,0.899976388402635,0.150038744672608,0.968407772774264
"163","Arctic","Euro",63,0.374398226717002,0.8216225238355,0.0898194885856131,0.965437966574536
"164","Arctic","Euro",64,0.35624978353479,0.761101928823247,0.0655182187911041,0.96175384555237
"165","Arctic","Euro",65,0.396598898625013,0.773463007140473,0.0760517638151406,0.964618879205214
"166","Arctic","Euro",66,0.721868181345894,0.833412038657884,0.169251695156117,0.984551769510593
"167","Arctic","Euro",67,0.366657430817719,0.865396796964688,0.11353180263172,0.966735548841161
"168","Arctic","Euro",68,0.725972361722024,0.72091661849358,0.108974642249054,0.982442377957107
"169","Arctic","Euro",69,0.552072870848197,0.860969215362194,0.157324108389797,0.97612333232101
"170","Arctic","Euro",70,0.497558272434454,0.816505320751337,0.113072703087736,0.971881680935481
"171","Arctic","Euro",71,0.499289994112146,0.703617459554962,0.0733915062160814,0.967625270965084
"172","Arctic","Euro",72,0.404582135559173,0.839965478216266,0.106234568181922,0.967746898090779
"173","Arctic","Euro",73,0.505974439788037,0.716423901450078,0.0773968302742451,0.968596957224802
"174","Arctic","Euro",74,0.438575832092266,0.735454034733474,0.0723095898859081,0.965352587120824
"175","Arctic","Euro",75,0.660495965088491,0.837136971690509,0.160141243056459,0.981289100340242
"176","Arctic","Euro",76,0.412946351262425,0.812531244656858,0.093846050917563,0.967146674109544
"177","Arctic","Euro",77,0.445727842621134,0.793028879426157,0.091943717113841,0.968184307757454
"178","Arctic","Euro",78,0.703737055380459,0.687834328005797,0.0958346205455579,0.980151128942248
"179","Arctic","Euro",79,0.419855920756416,0.696380097866,0.0610468483258383,0.962307690576754
"180","Arctic","Euro",80,0.591279049631143,0.857710000732774,0.16344193082056,0.978086439812451
"181","Arctic","Euro",81,0.389550791396807,0.881637504986932,0.134003300192412,0.968472041978844
"182","Arctic","Euro",82,0.369722578187234,0.862107457193802,0.11194949426095,0.966769079064502
"183","Arctic","Euro",83,0.513299622484674,0.763660937461835,0.0926527358829689,0.970907031896162
"184","Arctic","Euro",84,0.564887611263118,0.824734369529641,0.13159434087856,0.975795536537411
"185","Arctic","Euro",85,0.386468326810515,0.744125190317617,0.0663042025045679,0.962681607085112
"186","Arctic","Euro",86,0.386052713607869,0.890407177925599,0.142087752396492,0.968599542982658
"187","Arctic","Euro",87,0.374761888269317,0.780129619527605,0.0741922876498176,0.963686853041635
"188","Arctic","Euro",88,0.373168704325841,0.8642211022545,0.114431215947832,0.967022945550553
"189","Arctic","Euro",89,0.523482145949503,0.841975720764364,0.134760783894149,0.974080667646283
"190","Arctic","Euro",90,0.400858933952135,0.812743749033146,0.0914441924957928,0.966501358419392
"191","Arctic","Euro",91,0.58511412045856,0.829408651614952,0.138868110640746,0.977021923068808
"192","Arctic","Euro",92,0.681120770269802,0.803332492000554,0.140030831562121,0.981678979180658
"193","Arctic","Euro",93,0.400651127350812,0.815247392546877,0.0925251248745256,0.96658960039772
"194","Arctic","Euro",94,0.642780452325702,0.71037037640143,0.0944853427823767,0.976903232741246
"195","Arctic","Euro",95,0.508572022304575,0.710023530178064,0.0761776302137373,0.968484156564153
"196","Arctic","Euro",96,0.377376788002632,0.800611458952459,0.0817149949565589,0.96472583890675
"197","Arctic","Euro",97,0.4625601773283,0.734331262569105,0.0756668404115488,0.966734480378328
"198","Arctic","Euro",98,0.406417760537526,0.86903298295894,0.127324710835268,0.968885253877883
"199","Arctic","Euro",99,0.35209365150833,0.890487783033846,0.131313131313131,0.966923049720631
"200","Arctic","Euro",100,0.671059467322412,0.779414758062546,0.125134011030884,0.980543491621256
"201","Arctic","Pyrenees",1,0.819494584837545,0.749749855179314,0.0668630338733432,0.994759642258245
"202","Arctic","Pyrenees",2,0.858002406738869,0.747880351782611,0.0693040435458787,0.995862697661372
"203","Arctic","Pyrenees",3,0.858002406738869,0.728211069566591,0.0646125962845492,0.995751422193418
"204","Arctic","Pyrenees",4,0.8014440433213,0.768892516720206,0.0705284337604575,0.99438125723626
"205","Arctic","Pyrenees",5,0.848375451263538,0.73550476591711,0.0655813953488372,0.99550946220464
"206","Arctic","Pyrenees",6,0.858002406738869,0.703486228869345,0.0595456823116753,0.995602757592696
"207","Arctic","Pyrenees",7,0.8014440433213,0.758544420453947,0.0677104514030094,0.994305042625893
"208","Arctic","Pyrenees",8,0.825511432009627,0.731502448786139,0.063034089864927,0.994807706080355
"209","Arctic","Pyrenees",9,0.819494584837545,0.783769550792564,0.0765770830990667,0.994985960689932
"210","Arctic","Pyrenees",10,0.819494584837545,0.732108062562536,0.0627360663288807,0.994634041639837
"211","Arctic","Pyrenees",11,0.860409145607702,0.725630628258465,0.0642119443197126,0.995808339958083
"212","Arctic","Pyrenees",12,0.886883273164862,0.659118436989836,0.0538624570635095,0.996258855368941
"213","Arctic","Pyrenees",13,0.826714801444043,0.68218442256043,0.0538527867053382,0.994472593274988
"214","Arctic","Pyrenees",14,0.818291215403129,0.732318710832587,0.0626959247648903,0.994600007152308
"215","Arctic","Pyrenees",15,0.865222623345367,0.743140765706462,0.0686461714722169,0.996047291335804
"216","Arctic","Pyrenees",16,0.891696750902527,0.700695139291169,0.061199207135778,0.996629339725104
"217","Arctic","Pyrenees",17,0.833935018050541,0.756174627415872,0.0696272480659098,0.99521763238148
"218","Arctic","Pyrenees",18,0.843561973525872,0.76952446153036,0.074148508567802,0.995571452904105
"219","Arctic","Pyrenees",19,0.859205776173285,0.703407235768076,0.0596092836867591,0.995639372367784
"220","Arctic","Pyrenees",20,0.872442839951865,0.729711938490705,0.0659690627843494,0.996189654552644
"221","Arctic","Pyrenees",21,0.77496991576414,0.734688503870662,0.0600746268656716,0.993342589625832
"222","Arctic","Pyrenees",22,0.845968712394705,0.736347358997314,0.0656028368794326,0.995443704837504
"223","Arctic","Pyrenees",23,0.835138387484958,0.745062931170678,0.0668851195065536,0.995181655119052
"224","Arctic","Pyrenees",24,0.812274368231047,0.781294433619464,0.0751586682997439,0.99477001475124
"225","Arctic","Pyrenees",25,0.860409145607702,0.689056822370846,0.0570903864580006,0.995586836598821
"226","Arctic","Pyrenees",26,0.830324909747292,0.715493180262257,0.0600260983036103,0.994837812111005
"227","Arctic","Pyrenees",27,0.839951865222623,0.746379482858497,0.0675701839303001,0.995329892201271
"228","Arctic","Pyrenees",28,0.849578820697954,0.736347358997314,0.0658643530180054,0.995550017799929
"229","Arctic","Pyrenees",29,0.808664259927798,0.743430407077782,0.0645161290322581,0.994400028175959
"230","Arctic","Pyrenees",30,0.839951865222623,0.753304544736426,0.0693354524684613,0.995372625426206
"231","Arctic","Pyrenees",31,0.799037304452467,0.751119068934646,0.0656385923289838,0.994179765099502
"232","Arctic","Pyrenees",32,0.847172081829122,0.7323713729001,0.0647773279352227,0.995454708134999
"233","Arctic","Pyrenees",33,0.832731648616125,0.713228711359208,0.0597427264093931,0.994894586057445
"234","Arctic","Pyrenees",34,0.82791817087846,0.739191110643004,0.0649485509298593,0.994931953501559
"235","Arctic","Pyrenees",35,0.856799037304453,0.753462530938965,0.0706699751861042,0.995858564766479
"236","Arctic","Pyrenees",36,0.806257521058965,0.768523882247617,0.0708170383680372,0.994514106583072
"237","Arctic","Pyrenees",37,0.851985559566787,0.804070777818737,0.0868818259909191,0.995988258317025
"238","Arctic","Pyrenees",38,0.815884476534296,0.724919690347043,0.0609438202247191,0.994473342002601
"239","Arctic","Pyrenees",39,0.797833935018051,0.792116488493338,0.0774713718158448,0.994446464579683
"240","Arctic","Pyrenees",40,0.843561973525872,0.75014482068566,0.068792934249264,0.995457563157343
"241","Arctic","Pyrenees",41,0.885679903730445,0.760045289378061,0.0747283988222154,0.996719613259669
"242","Arctic","Pyrenees",42,0.826714801444043,0.775975564800674,0.0747145187601958,0.995137434996961
"243","Arctic","Pyrenees",43,0.821901323706378,0.757965137711307,0.0691645569620253,0.994884910485934
"244","Arctic","Pyrenees",44,0.813477737665463,0.734319869398073,0.0627902656511239,0.994472773954284
"245","Arctic","Pyrenees",45,0.829121540312876,0.662989098952025,0.051082443653618,0.994392006634809
"246","Arctic","Pyrenees",46,0.868832731648616,0.671467691821581,0.0547011137207364,0.995743850058571
"247","Arctic","Pyrenees",47,0.833935018050541,0.707172573595239,0.058659217877095,0.994887942211521
"248","Arctic","Pyrenees",48,0.829121540312876,0.71080625625362,0.0590301576422207,0.994767291889302
"249","Arctic","Pyrenees",49,0.818291215403129,0.749117910369161,0.0666144200626959,0.994720464319429
"250","Arctic","Pyrenees",50,0.866425992779783,0.745800200115857,0.0694042799305957,0.996096360119571
"251","Arctic","Pyrenees",51,0.823104693140794,0.779451261256517,0.0754966887417219,0.995058657433863
"252","Arctic","Pyrenees",52,0.886883273164862,0.711280214861235,0.0629806870620407,0.996532261039584
"253","Arctic","Pyrenees",53,0.889290012033694,0.692953815366791,0.0595967741935484,0.996516339126813
"254","Arctic","Pyrenees",54,0.806257521058965,0.737742903786403,0.0630291627469426,0.994286525426736
"255","Arctic","Pyrenees",55,0.864019253910951,0.712307125177734,0.0616626588801099,0.995840235597276
"256","Arctic","Pyrenees",56,0.866425992779783,0.760334930749381,0.0733048259010385,0.996170697209094
"257","Arctic","Pyrenees",57,0.767749699157641,0.680920532940123,0.0500156788962057,0.992592023951176
"258","Arctic","Pyrenees",58,0.847172081829122,0.756806572226026,0.0708249496981891,0.995600817485884
"259","Arctic","Pyrenees",59,0.830324909747292,0.712886407920375,0.059513541486976,0.994819033621165
"260","Arctic","Pyrenees",60,0.847172081829122,0.69274316709674,0.0568980845389154,0.995195944923589
"261","Arctic","Pyrenees",61,0.847172081829122,0.723603138659224,0.0628515311132935,0.995399884091568
"262","Arctic","Pyrenees",62,0.849578820697954,0.71488756648586,0.0612103346627363,0.995417048579285
"263","Arctic","Pyrenees",63,0.848375451263538,0.769945758070462,0.074666384240627,0.995709469813056
"264","Arctic","Pyrenees",64,0.859205776173285,0.722655221443994,0.0634835956255001,0.995755025034468
"265","Arctic","Pyrenees",65,0.82791817087846,0.68086787087261,0.0537164272329794,0.994500211530326
"266","Arctic","Pyrenees",66,0.868832731648616,0.712886407920375,0.0621021847583004,0.995990140896884
"267","Arctic","Pyrenees",67,0.807460890493381,0.699457580704618,0.0555233760860571,0.994012872324502
"268","Arctic","Pyrenees",68,0.889290012033694,0.728316393701617,0.066835488830605,0.996684923609109
"269","Arctic","Pyrenees",69,0.868832731648616,0.699378587603349,0.059477716451108,0.995913010873641
"270","Arctic","Pyrenees",70,0.845968712394705,0.677602822686819,0.0542982930408589,0.995050653468409
"271","Arctic","Pyrenees",71,0.820697954271961,0.735162462478277,0.0635009310986965,0.994691652712957
"272","Arctic","Pyrenees",72,0.836341756919374,0.731897414292485,0.063896294934265,0.995131032507518
"273","Arctic","Pyrenees",73,0.825511432009627,0.739533414081837,0.0648515787483456,0.994863802203252
"274","Arctic","Pyrenees",74,0.760529482551143,0.773658433830112,0.0684872128305158,0.993272708833373
"275","Arctic","Pyrenees",75,0.860409145607702,0.712307125177734,0.0614208401340091,0.995730270906949
"276","Arctic","Pyrenees",76,0.78820697954272,0.724419400705672,0.058897581152774,0.993643455648656
"277","Arctic","Pyrenees",77,0.831528279181709,0.731028490178524,0.0633596185585916,0.994982618356449
"278","Arctic","Pyrenees",78,0.851985559566787,0.749881510348096,0.069364161849711,0.995699601426474
"279","Arctic","Pyrenees",79,0.819494584837545,0.791063247143083,0.0790389972144847,0.995031961050575
"280","Arctic","Pyrenees",80,0.81468110709988,0.742219179524988,0.0646794688067259,0.994566367934514
"281","Arctic","Pyrenees",81,0.829121540312876,0.700984780662489,0.0572021585720216,0.994694365565685
"282","Arctic","Pyrenees",82,0.815884476534296,0.749302227605456,0.0664771055985881,0.99465221950367
"283","Arctic","Pyrenees",83,0.844765342960289,0.73950708304808,0.0662576687116564,0.995427801800525
"284","Arctic","Pyrenees",84,0.838748495788207,0.72362946969298,0.0622710622710623,0.995147740440325
"285","Arctic","Pyrenees",85,0.836341756919374,0.723418821422929,0.0620591124207518,0.995074248460703
"286","Arctic","Pyrenees",86,0.820697954271961,0.756253620517142,0.0686185732971124,0.994838933148597
"287","Arctic","Pyrenees",87,0.855595667870036,0.696798146295224,0.0581547521675119,0.995485836813001
"288","Arctic","Pyrenees",88,0.865222623345367,0.727921428195271,0.0650560984437206,0.995964981806391
"289","Arctic","Pyrenees",89,0.844765342960289,0.708357470114277,0.0596026490066225,0.995227701527875
"290","Arctic","Pyrenees",90,0.839951865222623,0.766812365053452,0.0730584048566046,0.995453768586566
"291","Arctic","Pyrenees",91,0.811070998796631,0.760387592816894,0.0689584612236546,0.994592732908559
"292","Arctic","Pyrenees",92,0.829121540312876,0.790905260940544,0.079837775202781,0.995294741376454
"293","Arctic","Pyrenees",93,0.785800240673887,0.73113381431355,0.0601067746686303,0.993630345321167
"294","Arctic","Pyrenees",94,0.838748495788207,0.772736847648639,0.074721269296741,0.995454699637054
"295","Arctic","Pyrenees",95,0.853188929001203,0.701274422033809,0.0588186494109839,0.995440104653336
"296","Arctic","Pyrenees",96,0.812274368231047,0.740586655432092,0.0641208321459105,0.994484124177922
"297","Arctic","Pyrenees",97,0.826714801444043,0.754884406761809,0.0687274909963986,0.995002255926144
"298","Arctic","Pyrenees",98,0.849578820697954,0.770867344251935,0.0750425170068027,0.995748443930479
"299","Arctic","Pyrenees",99,0.825511432009627,0.734925483174469,0.0637961499116526,0.994831765041346
"300","Arctic","Pyrenees",100,0.823104693140794,0.745247248406972,0.0660295395308427,0.994833040421793
"301","Arctic","Serengeti",1,0.452799420184816,0.796066607277462,0.218692570228406,0.920255604552296
"302","Arctic","Serengeti",2,0.436401522014858,0.775862856620754,0.19707879878897,0.916107020524854
"303","Arctic","Serengeti",3,0.399528900163073,0.743689896982572,0.164233576642336,0.907615967885816
"304","Arctic","Serengeti",4,0.571389744518935,0.760764293382672,0.231415572026125,0.9336856269799
"305","Arctic","Serengeti",5,0.50471099836927,0.814591470796501,0.255491859665214,0.928806761208996
"306","Arctic","Serengeti",6,0.563689074107628,0.764122067658009,0.231516279069767,0.932850908381088
"307","Arctic","Serengeti",7,0.463670954883131,0.858550903401174,0.292407015940125,0.926997398049153
"308","Arctic","Serengeti",8,0.472096394274325,0.791155576874757,0.221772992296889,0.922409086672259
"309","Arctic","Serengeti",9,0.655462946185903,0.703750656707554,0.218092482064267,0.941869707437865
"310","Arctic","Serengeti",10,0.586791085341547,0.78145914707965,0.252889270654381,0.937506850816617
"311","Arctic","Serengeti",11,0.543848523283203,0.810742593480893,0.265925400903695,0.933769172081766
"312","Arctic","Serengeti",12,0.43658271425983,0.842698554101281,0.259197504302926,0.922266386680666
"313","Arctic","Serengeti",13,0.452346439572386,0.774640809520546,0.201941354903943,0.918168158005171
"314","Arctic","Serengeti",14,0.540134082261279,0.746293885196099,0.211598523566156,0.927918205055382
"315","Arctic","Serengeti",15,0.415836202210545,0.860332579547271,0.272905642428206,0.921151423994522
"316","Arctic","Serengeti",16,0.517394455517304,0.845393910322301,0.296706151288446,0.932865352623885
"317","Arctic","Serengeti",17,0.446638883855771,0.747013408255099,0.182046453232894,0.914591344473187
"318","Arctic","Serengeti",18,0.603823156368907,0.757292309097969,0.238751970196303,0.938129598189021
"319","Arctic","Serengeti",19,0.577006704113064,0.777473217752804,0.246354388272154,0.935815129978142
"320","Arctic","Serengeti",20,0.600742888204385,0.729927590854062,0.219003897219103,0.93549284229632
"321","Arctic","Serengeti",21,0.408497916289183,0.833950067383906,0.236717765644687,0.917923769296525
"322","Arctic","Serengeti",22,0.466207646312738,0.812330112611069,0.238483640745203,0.923498402970734
"323","Arctic","Serengeti",23,0.510237361840913,0.796774709335526,0.240416631093657,0.92808301183983
"324","Arctic","Serengeti",24,0.582351875339735,0.758297357180383,0.232974520677032,0.935074994718682
"325","Arctic","Serengeti",25,0.56477622757746,0.799036067520958,0.261603021401595,0.935746194794425
"326","Arctic","Serengeti",26,0.389382134444646,0.843269604148108,0.238499528328062,0.916351225566243
"327","Arctic","Serengeti",27,0.478981699583258,0.819719500216999,0.250901670463174,0.925816521335328
"328","Arctic","Serengeti",28,0.457963399166516,0.779803101943854,0.207725498253544,0.919432811300683
"329","Arctic","Serengeti",29,0.489128465301685,0.787889170606912,0.225230486838263,0.924435510887772
"330","Arctic","Serengeti",30,0.519206377967023,0.751684597638137,0.208604811997234,0.925382787565204
"331","Arctic","Serengeti",31,0.527450625113245,0.771614244272368,0.225492854099694,0.928329005042802
"332","Arctic","Serengeti",32,0.456785649574198,0.816224673930423,0.238584204798183,0.922595303564282
"333","Arctic","Serengeti",33,0.491755752853778,0.773898444459672,0.215183349851338,0.923539273009772
"334","Arctic","Serengeti",34,0.382768617503171,0.82280317046986,0.21403242147923,0.913602008724764
"335","Arctic","Serengeti",35,0.436763906504802,0.76668037186779,0.190930693069307,0.915237368090966
"336","Arctic","Serengeti",36,0.417376336292807,0.837559103679847,0.244662772172066,0.91937667677958
"337","Arctic","Serengeti",37,0.435495560789998,0.753123643756139,0.181924838209136,0.913665775289928
"338","Arctic","Serengeti",38,0.386754846892553,0.817309669019393,0.210658771280533,0.913584659968595
"339","Arctic","Serengeti",39,0.519478166334481,0.746476621211083,0.205284261778605,0.92494056379486
"340","Arctic","Serengeti",40,0.418282297517666,0.853365768975993,0.264493583868011,0.920865171308849
"341","Arctic","Serengeti",41,0.538231563689074,0.826058155736769,0.280619715648765,0.934168550209881
"342","Arctic","Serengeti",42,0.447635441203116,0.801525845725119,0.221380886240423,0.920067648177039
"343","Arctic","Serengeti",43,0.399800688530531,0.837159368647068,0.23635584596433,0.917109790428527
"344","Arctic","Serengeti",44,0.428791447726037,0.80411841293771,0.216276731858892,0.917809469183439
"345","Arctic","Serengeti",45,0.428700851603551,0.821512597364033,0.232416502946955,0.919397719719822
"346","Arctic","Serengeti",46,0.435495560789998,0.728180177710775,0.168035795434684,0.910971724128077
"347","Arctic","Serengeti",47,0.508787823881138,0.770049567144064,0.218097087378641,0.925569008593471
"348","Arctic","Serengeti",48,0.503714441021924,0.7477329313141,0.201099537037037,0.922788521170435
"349","Arctic","Serengeti",49,0.401974995470194,0.821249914342493,0.220878136200717,0.915919396749376
"350","Arctic","Serengeti",50,0.531618046747599,0.814545786792754,0.265448294580657,0.93240946528958
"351","Arctic","Serengeti",51,0.429969197318355,0.817926403069965,0.229408352668213,0.919238075679006
"352","Arctic","Serengeti",52,0.52980612429788,0.809748966399415,0.259841819959122,0.93179129977658
"353","Arctic","Serengeti",53,0.410944011596304,0.854119555037804,0.262060199896008,0.92001181000652
"354","Arctic","Serengeti",54,0.527541221235731,0.752781013728043,0.211984418799374,0.926680444838107
"355","Arctic","Serengeti",55,0.479797064685631,0.76254596952877,0.203012994978342,0.920809830503799
"356","Arctic","Serengeti",56,0.508697227758652,0.769501359099111,0.217660968329651,0.925507218505749
"357","Arctic","Serengeti",57,0.419822431599928,0.832865072294936,0.240502387378036,0.919271883824123
"358","Arctic","Serengeti",58,0.531255662257655,0.753249274766441,0.213477010448142,0.927256878541201
"359","Arctic","Serengeti",59,0.509240804493568,0.800189588615546,0.24316490742343,0.928232644409115
"360","Arctic","Serengeti",60,0.4838738901975,0.791852257931885,0.226640074683867,0.92407037185126
"361","Arctic","Serengeti",61,0.424352237724225,0.770700564197446,0.189168450385687,0.913943251845331
