"","role","sourceFW","estimate_(Intercept)_Serengeti","std.error_(Intercept)_Serengeti","estimate_(Intercept)_Pyrenees","std.error_(Intercept)_Pyrenees","insample","estimate_empirical_Euro","estimate_(Intercept)_Arctic","std.error_(Intercept)_Arctic","estimate_empirical_Serengeti","std.error_empirical_Serengeti","estimate_empirical_Pyrenees","std.error_empirical_Pyrenees","estimate_(Intercept)_Euro","std.error_(Intercept)_Euro","estimate_empirical_Arctic","std.error_empirical_Arctic","r.squared_Serengeti","r.squared_Pyrenees","std.error_empirical_Euro","r.squared_Arctic"
"200","position24","Serengeti",83.6301342281879,6.20931419295817,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"201","position25","Arctic",NA,NA,NA,NA,"within food web",NA,17.4616062176166,2.55807022967048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"202","position25","Arctic",270.022885131809,16.8696215476105,101.962602040816,9.16861612443113,"between food webs",391.955298664007,NA,NA,-0.526534392101425,0.139013967627346,NA,NA,2930.29942743577,99.1019578452027,NA,NA,0.0462264124713259,0,439.292529610932,NA
"203","position25","Euro",39.9082858472386,4.48037823689984,12.8058673469388,1.82289831352388,"between food webs",NA,5.34414769456221,1.0455023381904,-0.0565820209517184,0.0369205173586648,NA,NA,NA,NA,NA,NA,0.00787222055505827,0,NA,0
"204","position25","Euro",NA,NA,NA,NA,"within food web",200.40873247212,NA,NA,NA,NA,NA,NA,70.2467737661478,5.9880476982591,NA,NA,NA,NA,26.5434172845304,NA
"205","position25","Pyrenees",78.9125295249389,5.93119537482638,NA,NA,"between food webs",104.46282875124,12.8682901554404,1.97407837512206,-0.169305943747158,0.0488759631922133,NA,NA,193.5066076752,10.0946140298884,NA,NA,0.0389586685869349,NA,44.7467298230609,0
"206","position25","Pyrenees",NA,NA,16.4614795918367,2.64663777638452,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"207","position25","Serengeti",NA,NA,75.7742346938776,7.02103371272473,"between food webs",343.65617422987,66.4025906735751,7.03730551868516,NA,NA,NA,NA,3245.85752709033,106.879771888673,NA,NA,NA,0,473.769503429517,0
"208","position25","Serengeti",53.9337906287577,5.2861979776115,NA,NA,"within food web",NA,NA,NA,0.634515216657454,0.043560867827264,NA,NA,NA,NA,NA,NA,0.417521713453199,NA,NA,NA
"209","position26","Arctic",NA,NA,NA,NA,"within food web",NA,18.6484974093264,2.69778898560365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"210","position26","Arctic",184.886006711409,12.5937634586679,93.0404591836734,8.74305191919948,"between food webs",520.96254989574,NA,NA,NA,NA,NA,NA,2117.29235031278,70.4884770047342,NA,NA,0,0,786.331880548366,NA
"211","position26","Euro",43.8224832214765,4.79425838250425,21.6141836734694,2.84573892063765,"between food webs",NA,8.29935102318522,1.34319078213756,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"212","position26","Euro",NA,NA,NA,NA,"within food web",565.035537682456,NA,NA,NA,NA,NA,NA,142.753386952636,10.4825482255808,NA,NA,NA,NA,116.937721020789,NA
"213","position26","Pyrenees",70.844932885906,5.58455435603696,NA,NA,"between food webs",160.16036044087,11.5029533678756,1.72789087517901,NA,NA,NA,NA,268.488918677391,14.3191664680891,NA,NA,0,NA,159.736989295164,0
"214","position26","Pyrenees",NA,NA,16.0837244897959,2.49813181260375,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"215","position26","Serengeti",NA,NA,115.57612244898,9.45882082688918,"between food webs",2662.09882633303,92.5145595854922,7.45293359204756,NA,NA,NA,NA,3788.9835210009,122.227542634313,NA,NA,NA,0,1363.50532084826,0
"216","position26","Serengeti",121.494429530201,8.82384843986892,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"217","position27","Arctic",NA,NA,NA,NA,"within food web",NA,18.6445595854922,2.81735706484621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"218","position27","Arctic",192.925771812081,13.7443402885552,91.414387755102,8.87550390079946,"between food webs",-44.111417932679,NA,NA,NA,NA,NA,NA,2112.27425379804,88.452273685609,NA,NA,0,0,986.726421984016,NA
"219","position27","Euro",47.5532885906041,5.48179431505636,21.6141836734694,3.20179174381037,"between food webs",NA,8.29851258700999,2.26507546719967,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"220","position27","Euro",NA,NA,NA,NA,"within food web",399.093011617523,NA,NA,NA,NA,NA,NA,143.300965147453,11.5941548430067,NA,NA,NA,NA,129.338211981203,NA
"221","position27","Pyrenees",73.5465100671141,6.40076733521054,NA,NA,"between food webs",158.667310098304,11.4990155440414,1.79801720240084,NA,NA,NA,NA,270.238069705094,14.8326287284886,NA,NA,0,NA,165.464900607299,0
"222","position27","Pyrenees",NA,NA,16.0812244897959,2.58938822687622,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"223","position27","Serengeti",NA,NA,113.199132653061,17.609907864499,"between food webs",294.061802204351,88.3253886010362,16.8285676732763,NA,NA,NA,NA,3827.52459338695,194.177068909198,NA,NA,NA,0,2166.13588834506,0
"224","position27","Serengeti",122.886610738255,11.6164314924649,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"225","position28","Arctic",NA,NA,NA,NA,"within food web",NA,18.5928497409326,2.09471400765668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"226","position28","Arctic",191.966979865772,9.00116919109909,93.2208163265306,6.03812729247579,"between food webs",325.135658012543,NA,NA,NA,NA,NA,NA,2136.88434198747,46.9198738663968,NA,NA,0,0,906.578092108873,NA
"227","position28","Euro",47.3442953020134,4.42732193990912,21.6141836734694,2.42171999483211,"between food webs",NA,8.2968592662375,1.17039095998551,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"228","position28","Euro",NA,NA,NA,NA,"within food web",437.07368546704,NA,NA,NA,NA,NA,NA,144.662981199642,8.62135067915248,NA,NA,NA,NA,166.580321003489,NA
"229","position28","Pyrenees",73.5848993288591,4.4313713444583,NA,NA,"between food webs",723.728952551502,11.4441450777202,1.27812564195627,NA,NA,NA,NA,269.421047448522,9.30028186192533,NA,NA,0,NA,179.698517742553,0
"230","position28","Pyrenees",NA,NA,16.0661224489796,1.73707748254135,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"231","position28","Serengeti",NA,NA,115.834693877551,6.49659360583475,"between food webs",-1090.33092509702,88.5336787564767,7.03566174889192,NA,NA,NA,NA,3829.81759176366,107.847988475106,NA,NA,NA,0,2083.82110974865,0
"232","position28","Serengeti",122.667516778524,7.94256612933716,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"233","position29","Arctic",NA,NA,NA,NA,"within food web",NA,8.09383419689119,0.869636441285817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"234","position29","Arctic",104.937617449664,3.43889638609986,40.908112244898,1.90095712074794,"between food webs",21.7664010743059,NA,NA,NA,NA,NA,NA,1237.31439570278,19.8554081221488,NA,NA,0,0,95.9107331824684,NA
"235","position29","Euro",16.2121812080537,1.5455527703377,8.9404081632653,0.91964397656103,"between food webs",NA,4.07657926414403,0.533498353363517,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"236","position29","Euro",NA,NA,NA,NA,"within food web",39.8783243807812,NA,NA,NA,NA,NA,NA,78.190035810206,3.92051847887968,NA,NA,NA,NA,18.9379034392808,NA
"237","position29","Pyrenees",46.394899328859,2.51188705076335,NA,NA,"between food webs",36.9456729334522,5.80113989637306,0.610542511708898,NA,NA,NA,NA,203.043974932856,6.53410621494249,NA,NA,0,NA,31.5627316201163,0
"238","position29","Pyrenees",NA,NA,7.55979591836735,0.766123547615054,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"239","position29","Serengeti",NA,NA,70.9435204081633,2.78194291565223,"between food webs",-58.4854304685159,61.4789637305699,3.67178533851411,NA,NA,NA,NA,2053.94838854074,45.3450404339611,NA,NA,NA,0,219.03735483324,0
"240","position29","Serengeti",66.4181208053692,3.28216336085532,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"241","position3","Arctic",NA,NA,NA,NA,"within food web",NA,80.6114197187642,8.50544616448225,NA,NA,NA,NA,NA,NA,4.42398337457503,0.533526811048614,NA,NA,NA,0.264696294832502
"242","position3","Arctic",376.567521228893,18.1240623158593,105.126336259097,13.2133880196964,"between food webs",3.8465272934842,NA,NA,0.398104429818216,0.0677987179145837,11.5470751202408,1.43487361417982,2944.23552142202,80.0339790870279,NA,NA,0.104329605618988,0.250274773744153,0.193491879072832,NA
"243","position3","Euro",220.806102034828,13.810909847638,82.6859472824227,9.09616563544542,"between food webs",NA,52.4688734678954,4.5100665497495,0.367544437718092,0.0516640234725081,7.75486371168345,0.987774523918789,NA,NA,2.18478726304569,0.282905961353686,0.146016239801301,0.241107714220193,NA,0.237949375251474
"244","position3","Euro",NA,NA,NA,NA,"within food web",4.92725359305782,NA,NA,NA,NA,NA,NA,1717.60122669366,76.4964943977525,NA,NA,NA,NA,0.184939579567956,NA
"245","position3","Pyrenees",340.701448023508,13.2275020480695,NA,NA,"between food webs",4.05138337657156,50.6697637975747,3.06567506213723,0.474188642758229,0.0494816043137799,NA,NA,2043.72039793443,55.0813549170121,1.61187033555034,0.192302650323447,0.236791554408172,NA,0.133165875123878,0.268919139558011
"246","position3","Pyrenees",NA,NA,62.1007087115489,5.12265292400687,"within food web",NA,NA,NA,NA,NA,4.79356046643061,0.556281212986542,NA,NA,NA,NA,NA,0.276808405585768,NA,NA
"247","position3","Serengeti",NA,NA,123.589087499952,16.0303983069365,"between food webs",7.04989421053939,101.117778463583,12.1638196677683,NA,NA,14.3489198356036,1.74077954277351,4123.81334183148,178.907535168983,5.40728498332822,0.763008052959659,NA,0.259383578393629,0.4325307270115,0.208200637656546
"248","position3","Serengeti",520.561710116613,30.6747191076478,NA,NA,"within food web",NA,NA,NA,0.500439535121494,0.114748371068481,NA,NA,NA,NA,NA,NA,0.0603770735949326,NA,NA,NA
"249","position30","Arctic",NA,NA,NA,NA,"within food web",NA,4.05652849740933,0.624432807705419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"250","position30","Arctic",53.6664765100671,6.16799911454949,19.3452040816327,3.19615528408676,"between food webs",-106.075757304711,NA,NA,NA,NA,NA,NA,608.587271914132,39.955055696365,NA,NA,0,0,315.169729650512,NA
"251","position30","Euro",8.52859060402685,1.04611958143186,4.47020408163265,0.667679502571227,"between food webs",NA,2.03799026534778,0.605020972167908,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"252","position30","Euro",NA,NA,NA,NA,"within food web",31.1567412045318,NA,NA,NA,NA,NA,NA,38.9297763864044,3.05520227416454,NA,NA,NA,NA,24.0997605432865,NA
"253","position30","Pyrenees",23.5244630872483,2.20930791810654,NA,NA,"between food webs",98.4265980918308,2.91295336787565,0.468461117563144,NA,NA,NA,NA,101.410205724508,6.32314650534457,NA,NA,0,NA,49.8776522744614,0
"254","position30","Pyrenees",NA,NA,3.78183673469388,0.614270357989663,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"255","position30","Serengeti",NA,NA,34.5211734693877,7.99037877302593,"between food webs",-166.342015503877,29.589689119171,7.56281381109523,NA,NA,NA,NA,1033.43104651163,69.0656156276406,NA,NA,NA,0,544.796923096018,0
"256","position30","Serengeti",33.8371812080537,3.740248746476,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"257","position4","Arctic",NA,NA,NA,NA,"within food web",NA,193.007830773034,33.2700809821911,NA,NA,NA,NA,NA,NA,18.8798363522488,1.66844973105793,NA,NA,NA,0.401342559462415
"258","position4","Arctic",632.542685543099,68.8210578632725,499.371728617474,57.1186922044091,"between food webs",2.54480681824182,NA,NA,0.856968557809638,0.0831933985948499,19.0218405343215,3.58502583743714,9834.46486268247,439.221392742442,NA,NA,0.263881106631061,0.126726908764747,0.176738587043416,NA
"259","position4","Euro",598.830758425742,116.558918371587,687.092761004391,95.6082917467336,"between food webs",NA,256.725257922785,52.0295941089004,1.5020604726644,0.140900661177528,27.5054275655314,6.00080609266487,NA,NA,26.3637373435341,2.60921403661493,0.277422414700393,0.0977146721617258,NA,0.348328965849655
"260","position4","Euro",NA,NA,NA,NA,"within food web",6.33901355674709,NA,NA,NA,NA,NA,NA,9038.8262501546,696.098198422133,NA,NA,NA,NA,0.280103414964439,NA
"261","position4","Pyrenees",409.998741899529,58.62577891202,NA,NA,"between food webs",2.2918984926876,130.653056632829,24.8286115030907,1.00558263935279,0.0708689744736409,NA,NA,5747.29721520901,413.329377324578,12.0425788632895,1.24512141124778,0.404829927894983,NA,0.16631988181577,0.328750388894606
"262","position4","Pyrenees",NA,NA,233.294095701079,37.6521222806952,"within food web",NA,NA,NA,NA,NA,20.5382770491212,2.36321641832365,NA,NA,NA,NA,NA,0.280229261557407,NA,NA
"263","position4","Serengeti",NA,NA,738.769608033944,87.9779723321193,"between food webs",5.80647257970039,394.249342347081,59.271049909962,NA,NA,29.560063273792,5.52189295243757,19134.6397575659,992.433326598989,24.9547258640351,2.97236328744531,NA,0.128705729537363,0.399345903401287,0.269558894878409
"264","position4","Serengeti",629.973248530069,98.9292080454769,NA,NA,"within food web",NA,NA,NA,2.57004362928746,0.119589225930693,NA,NA,NA,NA,NA,NA,0.609419161205878,NA,NA,NA
"265","position5","Arctic",NA,NA,NA,NA,"within food web",NA,236.952224720248,14.1414297554932,NA,NA,NA,NA,NA,NA,8.54781339922846,1.36856235454949,NA,NA,NA,0.169602922461219
"266","position5","Arctic",855.113008117827,42.9584301574635,511.321312252225,31.2325351151615,"between food webs",4.20609916898181,NA,NA,0.43236330260715,0.0617640548620962,14.3689738806939,5.814074229721,9156.55451712012,228.008402283592,NA,NA,0.142037395125095,0.0305229270881102,0.276069040097094,NA
"267","position5","Euro",998.429776437117,51.0403533242332,708.153412448107,50.0038208127836,"between food webs",NA,328.505825881698,22.0260817236299,0.855165530539399,0.0733839474893151,18.3024246738334,9.30843189331952,NA,NA,9.20638085611015,2.13161376087033,0.314496690616385,0.0195385794373783,NA,0.0889730915450745
"268","position5","Euro",NA,NA,NA,NA,"within food web",10.6413704750287,NA,NA,NA,NA,NA,NA,6902.87675880448,267.14477970905,NA,NA,NA,NA,0.32345475939741,NA
"269","position5","Pyrenees",661.080367859388,38.6105507960412,NA,NA,"between food webs",4.74696829363708,155.296073544695,9.76634975179414,0.511999439615603,0.0555128334271339,NA,NA,4617.6904367758,162.963993528954,6.14067603235332,0.945156101099132,0.223230142020206,NA,0.197314277953541,0.180999060207992
"270","position5","Pyrenees",NA,NA,253.573980297512,16.7279214232604,"within food web",NA,NA,NA,NA,NA,12.8346045733466,3.11397638728863,NA,NA,NA,NA,NA,0.0805150813380556,NA,NA
"271","position5","Serengeti",NA,NA,799.070903160607,65.1248616324211,"between food webs",17.4578152071683,417.243728158893,41.5298029073747,NA,NA,6.82674051635899,12.123280365653,13461.1543048762,769.034975956929,17.2029057634114,4.01912153393225,NA,0.00163183216454791,0.931135631350369,0.0875244171351167
"272","position5","Serengeti",896.98301542892,90.1086542295398,NA,NA,"within food web",NA,NA,NA,2.02269638048952,0.129554917230047,NA,NA,NA,NA,NA,NA,0.451603075974333,NA,NA,NA
"273","position6","Arctic",NA,NA,NA,NA,"within food web",NA,201.29655133974,25.9542290081465,NA,NA,NA,NA,NA,NA,17.1622307463517,1.70605644021408,NA,NA,NA,0.346327788751946
"274","position6","Arctic",937.698794471095,58.5642129756661,521.330291305866,36.9149371387237,"between food webs",1.44659692047458,NA,NA,0.174981805983494,0.0811264081198014,11.6391115189869,3.03931756896678,10508.212808531,295.618692418427,NA,NA,0.0154737958198787,0.0702809310669081,0.154444872686155,NA
"275","position6","Euro",939.451566683275,120.763006084913,698.953439312217,64.4618423001058,"between food webs",NA,268.721610155315,39.8564523560254,0.934502214656553,0.167287638979961,23.5111097848893,5.30733694857515,NA,NA,23.5581022716409,2.61989509319425,0.0953700911186881,0.091863375291265,NA,0.297422429307449
"276","position6","Euro",NA,NA,NA,NA,"within food web",4.50737872386614,NA,NA,NA,NA,NA,NA,10077.9266108662,466.79379161996,NA,NA,NA,NA,0.243874658695089,NA
"277","position6","Pyrenees",716.316663567638,57.4101307935136,NA,NA,"between food webs",1.43522987610016,137.762334239969,16.8980462868967,0.301397944046655,0.0795277092326159,NA,NA,6280.44171900978,242.714600655179,10.3417855699007,1.11076390232,0.0462779119054812,NA,0.126805329157607,0.312172039196396
"278","position6","Pyrenees",NA,NA,262.810641424662,25.8526396539543,"within food web",NA,NA,NA,NA,NA,10.5000932659212,2.12852541531233,NA,NA,NA,NA,NA,0.111456544743443,NA,NA
"279","position6","Serengeti",NA,NA,813.82568263763,41.8459983028318,"between food webs",1.68581332424594,475.625480951691,32.7484558013794,NA,NA,4.18057766842705,3.44530663440669,21627.3817602079,539.922223464909,5.83221240386818,2.15266320989435,NA,0.00753236669054617,0.282080332543497,0.037008671578139
"280","position6","Serengeti",1057.86687077284,70.2756365069117,NA,NA,"within food web",NA,NA,NA,1.52081735522998,0.0973497239774645,NA,NA,NA,NA,NA,NA,0.451905943103557,NA,NA,NA
"281","position7","Arctic",NA,NA,NA,NA,"within food web",NA,3.74388601036269,0.34179076157036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"282","position7","Arctic",28.4459731543624,1.21591585746066,10.8172959183673,0.690481139305937,"between food webs",7.41199617613659,NA,NA,NA,NA,NA,NA,220.123828643126,5.28952970898035,NA,NA,0,0,17.2755316883922,NA
"283","position7","Euro",5.706677852349,0.51563051153982,4.86000000000001,0.458333317159031,"between food webs",NA,1.82876485057832,0.236774748837317,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"284","position7","Euro",NA,NA,NA,NA,"within food web",29.3514464957872,NA,NA,NA,NA,NA,NA,59.6670532353468,2.47148068035885,NA,NA,NA,NA,8.07182210136765,NA
"285","position7","Pyrenees",22.4370469798658,1.06152647774054,NA,NA,"between food webs",32.6774021628721,2.47243523316062,0.228046644127204,NA,NA,NA,NA,128.129655852304,3.91785257275712,NA,NA,0,NA,12.7956529209402,0
"286","position7","Pyrenees",NA,NA,3.61137755102041,0.32940080577329,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"287","position7","Serengeti",NA,NA,18.8173979591837,0.995248281135449,"between food webs",51.2864007886711,14.6620207253886,1.08753531487234,NA,NA,NA,NA,599.870853199499,16.5137616077289,NA,NA,NA,0,53.9337195638642,0
"288","position7","Serengeti",33.7406040268457,1.7657849364944,NA,NA,"within food web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"289","position8","Arctic",NA,NA,NA,NA,"within food web",NA,96.3816203095439,13.8225468376389,NA,NA,NA,NA,NA,NA,1.65750429144616,0.153489921095328,NA,NA,NA,0.379091385395002
"290","position8","Arctic",364.216060009514,23.6618713107711,200.787147250469,15.1422284259848,"between food webs",0.268785112977997,NA,NA,0.107785938973369,0.0100983579758659,1.43259329205415,0.267323654979715,5490.42160746765,157.235976079689,NA,NA,0.277918382267584,0.128947686441342,0.0168493691867692,NA
"291","position8","Euro",149.234166600896,42.5490691259485,327.858241299823,35.2622675820015,"between food webs",NA,125.299882876252,21.5242131157401,0.272121820934236,0.0181589919888585,3.93928757510695,0.622526486043305,NA,NA,2.68608086701023,0.239011653321213,0.431387724631199,0.171090237701706,NA,0.398044172779756
"292","position8","Euro",NA,NA,NA,NA,"within food web",0.932651505817196,NA,NA,NA,NA,NA,NA,7107.8269127674,377.820311081964,NA,NA,NA,NA,0.040487133201969,NA
"293","position8","Pyrenees",437.903952363664,44.7272210360123,NA,NA,"between food webs",0.498970327010223,85.1739937975724,11.9240199426267,0.214237042101862,0.0190885785555654,NA,NA,5777.06314714174,229.260372895773,1.65431922322102,0.132408079468337,0.298516189531024,NA,0.0245674861385379,0.449730153900844
"294","position8","Pyrenees",NA,NA,162.784385498122,17.5649640470537,"within food web",NA,NA,NA,NA,NA,2.08775355373229,0.31009507032584,NA,NA,NA,NA,NA,0.189397749439606,NA,NA
"295","position8","Serengeti",NA,NA,458.864811625976,34.2320678226502,"between food webs",0.674024429834055,277.292611367884,29.9264981532682,NA,NA,3.97472119126691,0.604339152100012,12598.3945427862,452.921919831105,2.88769038269477,0.332313277296823,NA,0.182319729459879,0.0485350034406047,0.283329608309014
"296","position8","Serengeti",546.087720543907,74.4163174418533,NA,NA,"within food web",NA,NA,NA,0.686673222111142,0.031759221530016,NA,NA,NA,NA,NA,NA,0.612300194995491,NA,NA,NA
"297","position9","Arctic",NA,NA,NA,NA,"within food web",NA,65.8804749263285,3.92281110400544,NA,NA,NA,NA,NA,NA,0.605282727790107,0.0807397739390677,NA,NA,NA,0.227348376942185
"298","position9","Arctic",180.384449006828,14.6096233096206,106.76058684787,6.87076946166818,"between food webs",0.503925923189693,NA,NA,0.120972040660644,0.0115387424894938,0.713462095382571,0.277834009194488,2333.34892081369,82.8975686996136,NA,NA,0.270781512818973,0.0328739836250216,0.0265809657009969,NA
"299","position9","Euro",179.986845328155,12.052283303616,187.981849196621,13.9901633424748,"between food webs",NA,94.203177178936,6.67971165525725,0.148168449638129,0.00951894450004552,1.42742990032591,0.565721669517611,NA,NA,0.78560017522223,0.137482635468465,0.450109619939666,0.031774500836572,NA,0.14599399793172
"300","position9","Euro",NA,NA,NA,NA,"within food web",1.26238008667173,NA,NA,NA,NA,NA,NA,2955.73314607292,154.208675805107,NA,NA,NA,NA,0.0494467520178406,NA
"301","position9","Pyrenees",252.688402956196,21.1923365550377,NA,NA,"between food webs",0.930387126642098,59.7272587796693,4.44172087948193,0.210076374709003,0.0167377973460984,NA,NA,2135.07940580415,112.340176763886,0.676785178283387,0.0914200378763153,0.347339114383872,NA,0.0360216883588613,0.222960772716778
"302","position9","Pyrenees",NA,NA,90.4444997126732,7.25242552932355,"within food web",NA,NA,NA,NA,NA,1.11176085448624,0.293267074734189,NA,NA,NA,NA,NA,0.0689696838022369,NA,NA
"303","position9","Serengeti",NA,NA,258.810396878611,23.3684122191034,"between food webs",1.89981518920162,148.383640551546,15.9671539483432,NA,NA,0.875316049110362,0.944950880911471,4138.89902438662,286.782590264643,2.15265961408341,0.328637899215484,NA,0.00440344897100913,0.0919563542700505,0.18343176644686
"304","position9","Serengeti",335.886930603751,41.7218112792,NA,NA,"within food web",NA,NA,NA,0.660552065890384,0.0329520636051531,NA,NA,NA,NA,NA,NA,0.575831589739731,NA,NA,NA
"305","within_module_degree","Arctic",NA,NA,NA,NA,"within food web",NA,-0.02710287289693,0.0476994766567972,NA,NA,NA,NA,NA,NA,0.804131177910837,0.0493930004571358,NA,NA,NA,0.581183569528562
"306","within_module_degree","Arctic",0.037440919325262,0.0435959531808773,0.0138477367633195,0.0552412555409478,"between food webs",0.316546097982479,NA,NA,0.0792017976410703,0.0444198623291023,0.357213256144571,0.0521439367895532,-0.0091037766627803,0.0196906797134495,NA,NA,0.0106263542056733,0.194785764878227,0.0214916692403273,NA
"307","within_module_degree","Euro",0.0328689073934449,0.0535620664099947,0.060972274009778,0.0648785978889249,"between food webs",NA,0.0425062745578265,0.0572985534475271,0.300488956492429,0.0545743226698805,0.407975480433556,0.0612409235486557,NA,NA,0.708329775931833,0.0593328831884285,0.0929054456836936,0.186172417125226,NA,0.427323110982686
"308","within_module_degree","Euro",NA,NA,NA,NA,"within food web",0.737354043261549,NA,NA,NA,NA,NA,NA,-0.0941993202668793,0.0209355971345312,NA,NA,NA,NA,0.0228504518641254,NA
"309","within_module_degree","Pyrenees",0.0715886424544589,0.0461475362493608,NA,NA,"between food webs",0.450729438707563,-0.000305271114020906,0.055278026715053,0.242664070305559,0.0470196671355958,NA,NA,0.000666767088276076,0.0218978949210151,0.654098279884531,0.0572406196078694,0.0825544420295398,NA,0.0239007653138782,0.406057977961078
"310","within_module_degree","Pyrenees",NA,NA,0.0330846530908665,0.0561464851966713,"within food web",NA,NA,NA,NA,NA,0.59810343776974,0.0529984111762385,NA,NA,NA,NA,NA,0.396312268533246,NA,NA
"311","within_module_degree","Serengeti",NA,NA,-0.0142043839072793,0.059094753591624,"between food webs",0.124474943136555,-0.0274992321061998,0.0549844731590881,NA,NA,0.231360010765078,0.0557813732816362,-0.0260020746767347,0.0247976190010086,0.200574713524584,0.056936643716723,NA,0.0814514075703273,0.0270657099334824,0.0610093681900584
"312","within_module_degree","Serengeti",0.210759813358801,0.0338571098285304,NA,NA,"within food web",NA,NA,NA,0.628473945852744,0.0344969669823458,NA,NA,NA,NA,NA,NA,0.528590497715101,NA,NA,NA
